Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.Repetitions,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.TargetSpeed,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,,2022-10-05 12:01:04 PM,,,c3a51e28-8a56-4682-8d70-dd246d0081d7,ApplicationStart
,,,,,,,,,,,,0,,,,,,,,,,,10,,,,,,,,,,,,1,1,2022-10-05 12:01:22 PM,,false,c3a51e28-8a56-4682-8d70-dd246d0081d7,EyeTrackingFollowConfig
0,false,-0.002716064453125,0.0929107666015625,0.99566650390625,14.100494384765625,-0.6957855224609375,-31.097335815429688,0,0,0,0,0,-0.0052490234375,0.0977325439453125,0.9951934814453125,30.774032592773438,0.235748291015625,-32.08042907714844,1,2.837890625,0.5770912766456604,0.5738070011138916,,0.0037841796875,0.0804901123046875,0.996734619140625,-28.794464111328125,-3.092315673828125,-28.56817626953125,1,2.8639373779296875,0.4628649950027466,0.6458386182785034,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
0,false,-0.002716064453125,0.0929107666015625,0.99566650390625,14.100494384765625,-0.6957855224609375,-31.097335815429688,0,0,0,0,3,-0.0052490234375,0.0977325439453125,0.9951934814453125,30.774032592773438,0.235748291015625,-32.08042907714844,1,2.837890625,0.5770912766456604,0.5738070011138916,,0.0037841796875,0.0804901123046875,0.996734619140625,-28.794464111328125,-3.092315673828125,-28.56817626953125,1,2.8639373779296875,0.4628649950027466,0.6458386182785034,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
0,false,-0.0023956298828125,0.0931243896484375,0.995635986328125,13.860885620117188,-0.7060699462890625,-31.088973999023438,0,0,0,0,10,-0.0047607421875,0.0982208251953125,0.995147705078125,30.774246215820312,0.2400970458984375,-32.08946228027344,0.9909530878067017,2.8234710693359375,0.5770303606987,0.5736514925956726,,0.0035552978515625,0.0802764892578125,0.99676513671875,-28.793502807617188,-3.092315673828125,-28.5657958984375,0.9980937838554382,2.858612060546875,0.4628649950027466,0.6458386182785034,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
0,false,-0.001708984375,0.0926513671875,0.995697021484375,13.291183471679688,-0.7289276123046875,-31.065536499023438,0,0,0,0,19,-0.0044708251953125,0.0977935791015625,0.9951934814453125,30.775009155273438,0.2531890869140625,-32.10548400878906,1,2.8231658935546875,0.576972484588623,0.5734126567840576,,0.00494384765625,0.08026123046875,0.9967498779296875,-28.792861938476562,-3.092987060546875,-28.562393188476562,1,2.8557891845703125,0.46262961626052856,0.6458281874656677,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
0,false,-0.001708984375,0.0926513671875,0.995697021484375,13.291183471679688,-0.7289276123046875,-31.065536499023438,0,0,0,0,25,-0.0044708251953125,0.0977935791015625,0.9951934814453125,30.775009155273438,0.2531890869140625,-32.10548400878906,1,2.8231658935546875,0.576972484588623,0.5734126567840576,,0.00494384765625,0.08026123046875,0.9967498779296875,-28.792861938476562,-3.092987060546875,-28.562393188476562,1,2.8557891845703125,0.46262961626052856,0.6458281874656677,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
0,false,-0.001708984375,0.0926513671875,0.995697021484375,13.291183471679688,-0.7289276123046875,-31.065536499023438,0,0,0,0,30,-0.0044708251953125,0.0977935791015625,0.9951934814453125,30.775009155273438,0.2531890869140625,-32.10548400878906,1,2.8231658935546875,0.576972484588623,0.5734126567840576,,0.00494384765625,0.08026123046875,0.9967498779296875,-28.792861938476562,-3.092987060546875,-28.562393188476562,1,2.8557891845703125,0.46262961626052856,0.6458281874656677,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
0,false,-0.0013275146484375,0.0924072265625,0.9957122802734375,13.090377807617188,-0.73822021484375,-31.058486938476562,0,0,0,0,42,-0.0040435791015625,0.0978851318359375,0.99517822265625,30.776885986328125,0.25628662109375,-32.11769104003906,0.9835222363471985,2.8230743408203125,0.5768485069274902,0.5734126567840576,,0.0050506591796875,0.079437255859375,0.996826171875,-28.789779663085938,-3.0931549072265625,-28.550399780273438,0.9900901317596436,2.85540771484375,0.46251380443573,0.6458281874656677,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
0,false,-0.0013885498046875,0.09130859375,0.995819091796875,13.317184448242188,-0.717376708984375,-31.083160400390625,0,0,0,0,52,-0.004364013671875,0.0967254638671875,0.9952850341796875,30.778823852539062,0.2686004638671875,-32.14433288574219,1,2.844757080078125,0.576825737953186,0.5734522342681885,,0.0057830810546875,0.0782318115234375,0.996917724609375,-28.787017822265625,-3.0948486328125,-28.524429321289062,1,2.8580169677734375,0.46231818199157715,0.6458078026771545,,,,2022-10-05 12:01:22 PM,EyeTrackingFollowData,,,EyeData
