Value.ElapsedTime,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
,,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-12 11:29:15 AM,,,147bce00-d1a4-4b8d-90b5-c0195cc6fa23,ApplicationStart,,,,,
0,10,,2022-10-12 11:42:13 AM,,false,147bce00-d1a4-4b8d-90b5-c0195cc6fa23,FingerNoseConfig,,,,,
0,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0355395078659058,0.6365459561347961,-0.03699595853686333,,
0,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.017783023416996002,0.8379953503608704,0.17717042565345764,,
82,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0295066833496094,0.6393906474113464,-0.037201397120952606,,
82,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.01510291825979948,0.8384941816329956,0.17711415886878967,,
165,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0357199907302856,0.6362003087997437,-0.036692116409540176,,
165,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.016710035502910614,0.8421072959899902,0.17440882325172424,,
249,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0362582206726074,0.6358675360679626,-0.03667367994785309,,
249,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.019472576677799225,0.8423643708229065,0.1733492910861969,,
333,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0378305912017822,0.6352869272232056,-0.03636800870299339,,
333,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.020289355888962746,0.8419793248176575,0.1734713762998581,,
416,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0362436771392822,0.6364099979400635,-0.03678766265511513,,
416,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.017875084653496742,0.8473072648048401,0.17275956273078918,,
500,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0364184379577637,0.6363537907600403,-0.03695756942033768,,
500,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.011138360016047955,0.8609253764152527,0.16672754287719727,,
583,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0477066040039062,0.6302312612533569,-0.03701086342334747,,
583,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.009467469528317451,0.8756043314933777,0.15481677651405334,,
667,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0504376888275146,0.6287546753883362,-0.03711022064089775,,
667,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.009474456310272217,0.8827469944953918,0.1478821486234665,,
750,,,2022-10-12 11:42:13 AM,FingerNoseData,,,LeftControllerPosition,-1.0467908382415771,0.6284886598587036,-0.03665533661842346,,
750,,,2022-10-12 11:42:13 AM,FingerNoseData,,,RightControllerPosition,-0.015964869409799576,0.8871943354606628,0.14924722909927368,,
834,,,2022-10-12 11:42:14 AM,FingerNoseData,,,LeftControllerPosition,-1.048136830329895,0.6268945932388306,-0.03573525696992874,,
834,,,2022-10-12 11:42:14 AM,FingerNoseData,,,RightControllerPosition,-0.013941774144768715,0.8943052291870117,0.15167854726314545,,
917,,,2022-10-12 11:42:14 AM,FingerNoseData,,,LeftControllerPosition,-1.049372911453247,0.6251048445701599,-0.033740926533937454,,
917,,,2022-10-12 11:42:14 AM,FingerNoseData,,,RightControllerPosition,-0.0031893218401819468,0.9072890877723694,0.15522894263267517,,
1001,,,2022-10-12 11:42:14 AM,FingerNoseData,,,LeftControllerPosition,-1.0502715110778809,0.6232652068138123,-0.03158966079354286,,
1001,,,2022-10-12 11:42:14 AM,FingerNoseData,,,RightControllerPosition,0.007248301524668932,0.9215773940086365,0.15688399970531464,,
1084,,,2022-10-12 11:42:14 AM,FingerNoseData,,,LeftControllerPosition,-1.0502649545669556,0.6232640743255615,-0.031570419669151306,,
1084,,,2022-10-12 11:42:14 AM,FingerNoseData,,,RightControllerPosition,0.016371579840779305,0.9329307675361633,0.15379561483860016,,
1168,,,2022-10-12 11:42:14 AM,FingerNoseData,,,LeftControllerPosition,-1.0501726865768433,0.6233781576156616,-0.03166178986430168,,
1168,,,2022-10-12 11:42:14 AM,FingerNoseData,,,RightControllerPosition,0.021778123453259468,0.9380315542221069,0.15098194777965546,,
1238,,,2022-10-12 11:42:14 AM,FingerNoseData,,,LeftControllerPosition,-1.0501728057861328,0.6233781576156616,-0.03166182339191437,,
1238,,,2022-10-12 11:42:14 AM,FingerNoseData,,,RightControllerPosition,0.020714394748210907,0.9402403235435486,0.15080884099006653,,
