_id,Value.Time,Value.Type,Value.PatientID,Value.TrialID,Value.Scenario[0],Value.Scenario[1],Value.Scenario[2],Value.Scenario[3],Value.Scenario[4],Value.Scenario[5],Value.Scenario[6],Value.Scenario[7],Value.Scenario[8],Value.Scenario[9],Value.ElapsedTime,Value.ToolEnded,Value.TargetSize,Value.TimeFixation,Value.Distance,Value.ToolData,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity
650c4e0dea44867dac1827e8,2023-09-21 10:07:09 AM,ApplicationStart,Default,b7d3bcfd-f37a-46a3-a323-61d5051e7c54,EyeTrackingFixationScene,EyeTrackingFixationScene,EyeTrackingFixationScene,EyeTrackingFixationScene,EyeTrackingFollowScene,EyeTrackingFollowScene,EyeTrackingFollowScene,EyeTrackingMultipleScene,EyeTrackingMultipleScene,EyeTrackingMultipleScene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650c4e22ea44867dac1827f7,2023-09-21 10:07:30 AM,EyeTrackingFixConfig,Default,b7d3bcfd-f37a-46a3-a323-61d5051e7c54,,,,,,,,,,,0,false,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650c4e22ea44867dac1827f9,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,1,,,,,EyeTrackingFixData,1,3.26727294921875,0.5409525632858276,0.579765796661377,-0.0405426025390625,0.019317626953125,0.9989776611328125,32.55653381347656,-0.9925537109375,-26.935104370117188,1,3.480224609375,0.5743123888969421,0.5995201468467712,-0.034027099609375,0.0218963623046875,0.999176025390625,-32.99664306640625,-2.42803955078125,-24.425277709960938,0,0,0,0,-0.037322998046875,0.020599365234375,0.99908447265625,0.1042938232421875,-1.7032012939453125,-25.692611694335938,0,false
650c4e22ea44867dac1827fb,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,6,,,,,EyeTrackingFixData,1,3.239349365234375,0.5406417846679688,0.5797092914581299,-0.0394134521484375,0.0194854736328125,0.9990234375,32.56158447265625,-0.9945526123046875,-26.928497314453125,1,3.4606781005859375,0.5743012428283691,0.5995201468467712,-0.0350799560546875,0.0218505859375,0.9991302490234375,-32.99177551269531,-2.428131103515625,-24.425277709960938,0,0,0,0,-0.0372161865234375,0.02069091796875,0.99908447265625,-0.7547149658203125,-1.72314453125,-25.656280517578125,0,false
650c4e22ea44867dac1827fd,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,11,,,,,EyeTrackingFixData,1,3.239349365234375,0.5406417846679688,0.5797092914581299,-0.0394134521484375,0.0194854736328125,0.9990234375,32.56158447265625,-0.9945526123046875,-26.928497314453125,1,3.4606781005859375,0.5743012428283691,0.5995201468467712,-0.0350799560546875,0.0218505859375,0.9991302490234375,-32.99177551269531,-2.428131103515625,-24.425277709960938,0,0,0,0,-0.0372161865234375,0.02069091796875,0.99908447265625,-0.7547149658203125,-1.72314453125,-25.656280517578125,0,false
650c4e22ea44867dac1827ff,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,26,,,,,EyeTrackingFixData,1,3.224517822265625,0.5402872562408447,0.5797092914581299,-0.037384033203125,0.02008056640625,0.99908447265625,32.563568115234375,-0.9978485107421875,-26.928497314453125,1,3.4604949951171875,0.5743012428283691,0.5995201468467712,-0.0356903076171875,0.02191162109375,0.999114990234375,-32.988922119140625,-2.42803955078125,-24.42620849609375,0,0,0,0,-0.0365142822265625,0.0210113525390625,0.9990997314453125,-0.8238525390625,-1.7262725830078125,-25.654022216796875,0,false
650c4e22ea44867dac182801,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,31,,,,,EyeTrackingFixData,1,3.224517822265625,0.5402872562408447,0.5797092914581299,-0.037384033203125,0.02008056640625,0.99908447265625,32.563568115234375,-0.9978485107421875,-26.928497314453125,1,3.4604949951171875,0.5743012428283691,0.5995201468467712,-0.0356903076171875,0.02191162109375,0.999114990234375,-32.988922119140625,-2.42803955078125,-24.42620849609375,0,0,0,0,-0.0365142822265625,0.0210113525390625,0.9990997314453125,-0.8238525390625,-1.7262725830078125,-25.654022216796875,0,false
650c4e22ea44867dac182803,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,32,,,,,EyeTrackingFixData,1,3.224517822265625,0.5402872562408447,0.5797092914581299,-0.037384033203125,0.02008056640625,0.99908447265625,32.563568115234375,-0.9978485107421875,-26.928497314453125,1,3.4604949951171875,0.5743012428283691,0.5995201468467712,-0.0356903076171875,0.02191162109375,0.999114990234375,-32.988922119140625,-2.42803955078125,-24.42620849609375,0,0,0,0,-0.0365142822265625,0.0210113525390625,0.9990997314453125,-0.8238525390625,-1.7262725830078125,-25.654022216796875,0,false
650c4e22ea44867dac182805,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,38,,,,,EyeTrackingFixData,1,3.224517822265625,0.5402872562408447,0.5797092914581299,-0.037384033203125,0.02008056640625,0.99908447265625,32.563568115234375,-0.9978485107421875,-26.928497314453125,1,3.4604949951171875,0.5743012428283691,0.5995201468467712,-0.0356903076171875,0.02191162109375,0.999114990234375,-32.988922119140625,-2.42803955078125,-24.42620849609375,0,0,0,0,-0.0365142822265625,0.0210113525390625,0.9990997314453125,-0.8238525390625,-1.7262725830078125,-25.654022216796875,0,false
650c4e22ea44867dac182807,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,51,,,,,EyeTrackingFixData,1,3.205810546875,0.540100634098053,0.5797092914581299,-0.036102294921875,0.01995849609375,0.9991455078125,32.563995361328125,-0.9983062744140625,-26.928192138671875,1,3.4531402587890625,0.5743012428283691,0.599683940410614,-0.0357208251953125,0.0209503173828125,0.9991302490234375,-32.98884582519531,-2.4278717041015625,-24.428573608398438,0,0,0,0,-0.0359039306640625,0.0204620361328125,0.9991302490234375,-0.66064453125,-1.722869873046875,-25.661285400390625,0,false
650c4e22ea44867dac182809,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,57,,,,,EyeTrackingFixData,1,3.206512451171875,0.540100634098053,0.5795091986656189,-0.0361480712890625,0.0215301513671875,0.9990997314453125,32.564178466796875,-0.9993896484375,-26.927642822265625,1,3.445343017578125,0.5742588043212891,0.5997337698936462,-0.0355377197265625,0.0204620361328125,0.9991455078125,-32.98860168457031,-2.42803955078125,-24.426559448242188,0,0,0,0,-0.0358428955078125,0.0209808349609375,0.9991302490234375,-0.5913543701171875,-1.72198486328125,-25.662643432617188,0,false
650c4e22ea44867dac18280b,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,62,,,,,EyeTrackingFixData,1,3.206512451171875,0.540100634098053,0.5795091986656189,-0.0361480712890625,0.0215301513671875,0.9990997314453125,32.564178466796875,-0.9993896484375,-26.927642822265625,1,3.445343017578125,0.5742588043212891,0.5997337698936462,-0.0355377197265625,0.0204620361328125,0.9991455078125,-32.98860168457031,-2.42803955078125,-24.426559448242188,0,0,0,0,-0.0358428955078125,0.0209808349609375,0.9991302490234375,-0.5913543701171875,-1.72198486328125,-25.662643432617188,0,false
650c4e22ea44867dac18280d,2023-09-21 10:07:30 AM,EyeData,,,,,,,,,,,,,73,,,,,EyeTrackingFixData,1,3.192962646484375,0.540100634098053,0.5797092914581299,-0.0362548828125,0.0200042724609375,0.9991302490234375,32.56504821777344,-0.9993896484375,-26.926849365234375,1,3.4438323974609375,0.5741292238235474,0.5997568964958191,-0.0347442626953125,0.020904541015625,0.999176025390625,-32.98838806152344,-2.428985595703125,-24.43328857421875,0,0,0,0,-0.035491943359375,0.0204620361328125,0.9991455078125,-0.7671356201171875,-1.7263031005859375,-25.658935546875,0,false
