Value.ElapsedTime,Value.Scenario,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-19 4:13:47 PM,,,,7c723ed2-831e-43b3-b714-903f253fe843,ApplicationStart,,,
0,,2022-10-19 4:36:47 PM,false,,false,7c723ed2-831e-43b3-b714-903f253fe843,PegboardConfig,,,
0,,2022-10-19 4:36:47 PM,,PegboardData,,,LeftControllerPosition,0.3911421000957489,-0.620201826095581,0.16824640333652496
0,,2022-10-19 4:36:47 PM,,PegboardData,,,RightControllerPosition,-0.002406488871201873,-0.40663599967956543,0.21238188445568085
72,,2022-10-19 4:36:47 PM,,PegboardData,,,LeftControllerPosition,0.3911421000957489,-0.620201826095581,0.16824640333652496
72,,2022-10-19 4:36:47 PM,,PegboardData,,,RightControllerPosition,-0.002508674981072545,-0.40677759051322937,0.2120450884103775
161,,2022-10-19 4:36:47 PM,,PegboardData,,,LeftControllerPosition,0.3911421000957489,-0.620201826095581,0.16824640333652496
161,,2022-10-19 4:36:47 PM,,PegboardData,,,RightControllerPosition,-0.0012167443055659533,-0.4074234962463379,0.21228119730949402
233,,2022-10-19 4:36:47 PM,,PegboardData,,,LeftControllerPosition,0.3911421000957489,-0.620201826095581,0.16824640333652496
233,,2022-10-19 4:36:47 PM,,PegboardData,,,RightControllerPosition,0.00014145023305900395,-0.4071231186389923,0.21208825707435608
318,,2022-10-19 4:36:47 PM,,PegboardData,,,LeftControllerPosition,0.3911421000957489,-0.620201826095581,0.16824640333652496
318,,2022-10-19 4:36:47 PM,,PegboardData,,,RightControllerPosition,0.0020282724872231483,-0.40640023350715637,0.2110838145017624
402,,2022-10-19 4:36:47 PM,,PegboardData,,,LeftControllerPosition,0.3911421000957489,-0.620201826095581,0.16824640333652496
402,,2022-10-19 4:36:47 PM,,PegboardData,,,RightControllerPosition,0.0034236512146890163,-0.40528470277786255,0.2096112072467804
486,,2022-10-19 4:36:47 PM,,PegboardData,,,LeftControllerPosition,0.3911421000957489,-0.620201826095581,0.16824640333652496
486,,2022-10-19 4:36:47 PM,,PegboardData,,,RightControllerPosition,0.005453694146126509,-0.4029189348220825,0.20869602262973785
