Value.ElapsedTime,Value.Scenario,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
1584,,2022-10-12 11:07:23 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
1584,,2022-10-12 11:07:23 AM,,PegboardData,,,RightControllerPosition,-0.000802773458417505,-0.5111660957336426,0.25589415431022644
1668,,2022-10-12 11:07:23 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
1668,,2022-10-12 11:07:23 AM,,PegboardData,,,RightControllerPosition,0.0026249897200614214,-0.5164390206336975,0.25455042719841003
1752,,2022-10-12 11:07:23 AM,,PegboardData,,,LeftControllerPosition,-0.8729529976844788,-0.3923903703689575,-0.3240906000137329
1752,,2022-10-12 11:07:23 AM,,PegboardData,,,RightControllerPosition,0.0028627526480704546,-0.5131218433380127,0.2553282380104065
1835,,2022-10-12 11:07:23 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
1835,,2022-10-12 11:07:23 AM,,PegboardData,,,RightControllerPosition,0.0009448478231206536,-0.5078769326210022,0.2559967637062073
1919,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
1919,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.004400263074785471,-0.5015739798545837,0.25833845138549805
2002,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
2002,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.022749433293938637,-0.47831815481185913,0.2661116421222687
2086,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923901319503784,-0.32409054040908813
2086,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.04680487513542175,-0.4358612596988678,0.28174424171447754
2170,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239028096199036,-0.32409054040908813
2170,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.0742650181055069,-0.38635724782943726,0.30222541093826294
2240,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
2240,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.10005193203687668,-0.3531743884086609,0.3232446312904358
2323,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239025115966797,-0.32409054040908813
2323,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.13272179663181305,-0.3243482708930969,0.3463953137397766
2407,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.3240905702114105
2407,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.1607402116060257,-0.3061736822128296,0.36469268798828125
2490,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.32409054040908813
2490,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.17435219883918762,-0.2922827899456024,0.3743875324726105
2574,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923901915550232,-0.32409054040908813
2574,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.1655273139476776,-0.2789277136325836,0.3798222243785858
2657,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239034056663513,-0.32409054040908813
2657,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.159098282456398,-0.26962047815322876,0.39189621806144714
2741,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
2741,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.1586078256368637,-0.25948190689086914,0.40525346994400024
2825,,2022-10-12 11:07:24 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239025115966797,-0.32409054040908813
2825,,2022-10-12 11:07:24 AM,,PegboardData,,,RightControllerPosition,0.1599891036748886,-0.24649366736412048,0.4167889356613159
2908,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409054040908813
2908,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.15410497784614563,-0.2299928367137909,0.42189109325408936
2991,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923901915550232,-0.3240905702114105
2991,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.14124180376529694,-0.21303525567054749,0.4224029779434204
3075,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239028096199036,-0.32409054040908813
3075,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.1274072229862213,-0.19941268861293793,0.423055499792099
3158,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409051060676575
3158,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.11914002150297165,-0.18978959321975708,0.42788466811180115
3242,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
3242,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.12419416010379791,-0.18609705567359924,0.44074633717536926
3326,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
3326,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.13721388578414917,-0.18242940306663513,0.45413073897361755
3409,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.8729529976844788,-0.39239025115966797,-0.3240906298160553
3409,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.14726753532886505,-0.17250697314739227,0.46414369344711304
3493,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923901915550232,-0.3240905702114105
3493,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.14688292145729065,-0.1638762503862381,0.47103485465049744
3576,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
3576,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.15265703201293945,-0.1675456166267395,0.48534420132637024
3660,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
3660,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.16978789865970612,-0.1848715841770172,0.5035117864608765
3743,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.32409054040908813
3743,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.19214247167110443,-0.20342805981636047,0.5139820575714111
3827,,2022-10-12 11:07:25 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239025115966797,-0.32409054040908813
3827,,2022-10-12 11:07:25 AM,,PegboardData,,,RightControllerPosition,0.20371825993061066,-0.22395433485507965,0.517285168170929
3910,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409051060676575
3910,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.20007814466953278,-0.24067825078964233,0.5186588764190674
3994,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
3994,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.19250883162021637,-0.24748434126377106,0.5190367698669434
4077,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
4077,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.18331529200077057,-0.24361898005008698,0.513270914554596
4160,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239028096199036,-0.32409054040908813
4160,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.17769815027713776,-0.2326725572347641,0.5012389421463013
4244,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.3240906000137329
4244,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.1733023226261139,-0.2142338901758194,0.4820534884929657
4327,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923901617527008,-0.32409051060676575
4327,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.17126399278640747,-0.1822095364332199,0.449543297290802
4411,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.32409054040908813
4411,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.1637713611125946,-0.14767830073833466,0.38570645451545715
4480,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239025115966797,-0.32409054040908813
4480,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.1540592610836029,-0.1446414291858673,0.3289282023906708
4563,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
4563,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.12150177359580994,-0.16845420002937317,0.2953377366065979
4647,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239025115966797,-0.32409054040908813
4647,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.09225068241357803,-0.1996673196554184,0.3000265955924988
4730,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
4730,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.07250363379716873,-0.21885816752910614,0.3147267699241638
4814,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
4814,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.05351728945970535,-0.22271610796451569,0.3186662495136261
4898,,2022-10-12 11:07:26 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239025115966797,-0.32409054040908813
4898,,2022-10-12 11:07:26 AM,,PegboardData,,,RightControllerPosition,0.039351530373096466,-0.22433294355869293,0.3196353614330292
4982,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239031076431274,-0.32409051060676575
4982,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.03412584215402603,-0.22728535532951355,0.3180602490901947
5066,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
5066,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.03590942546725273,-0.22842325270175934,0.3084047734737396
5149,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.3240905702114105
5149,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.04223121330142021,-0.22674594819545746,0.2972288429737091
5232,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.32409054040908813
5232,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.05295082926750183,-0.21969573199748993,0.28821247816085815
5316,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
5316,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.07811524718999863,-0.21733875572681427,0.271848201751709
5399,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409051060676575
5399,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.12347081303596497,-0.2465832531452179,0.2510816156864166
5483,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239028096199036,-0.32409054040908813
5483,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.18352122604846954,-0.30900609493255615,0.23134945333003998
5566,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409054040908813
5566,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.24581533670425415,-0.38225436210632324,0.20477275550365448
5650,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240906000137329
5650,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.29398906230926514,-0.44032543897628784,0.1782693713903427
5733,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.8729529976844788,-0.3923902213573456,-0.3240906000137329
5733,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.3196750581264496,-0.49332574009895325,0.1689428836107254
5817,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239007234573364,-0.32409054040908813
5817,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.3256567120552063,-0.5486627221107483,0.16277267038822174
5901,,2022-10-12 11:07:27 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239028096199036,-0.3240905702114105
5901,,2022-10-12 11:07:27 AM,,PegboardData,,,RightControllerPosition,0.3157903850078583,-0.5906173586845398,0.14576715230941772
5984,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
5984,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.30074864625930786,-0.6139531135559082,0.1293952912092209
6068,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409051060676575
6068,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.29095059633255005,-0.6201239228248596,0.1145273894071579
6151,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
6151,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.2835829257965088,-0.6160133481025696,0.09900132566690445
6234,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239028096199036,-0.32409054040908813
6234,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.2792338728904724,-0.6135560274124146,0.08783359080553055
6318,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239028096199036,-0.32409054040908813
6318,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.27076002955436707,-0.6148037314414978,0.07479138672351837
6402,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.3240905702114105
6402,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.24418488144874573,-0.618098795413971,0.05713345482945442
6485,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239031076431274,-0.3240905702114105
6485,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.23272739350795746,-0.6216654181480408,0.04474954679608345
6569,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923901915550232,-0.3240905702114105
6569,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.22802452743053436,-0.6345641613006592,0.03343169763684273
6639,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239031076431274,-0.32409051060676575
6639,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.2270222008228302,-0.6374741196632385,0.030315551906824112
6722,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
6722,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.22913195192813873,-0.638450026512146,0.03909623622894287
6806,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
6806,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.2253832370042801,-0.6398863196372986,0.04311376437544823
6890,,2022-10-12 11:07:28 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.3240905702114105
6890,,2022-10-12 11:07:28 AM,,PegboardData,,,RightControllerPosition,0.21426251530647278,-0.6368265151977539,0.05406363308429718
6973,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.3240905702114105
6973,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.21397274732589722,-0.6321361660957336,0.0734567865729332
7057,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409048080444336
7057,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.20611752569675446,-0.6350135803222656,0.11619996279478073
7140,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409054040908813
7140,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.20570504665374756,-0.6353085041046143,0.10851050913333893
7224,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409051060676575
7224,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.20540817081928253,-0.6328722834587097,0.10185295343399048
7307,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.32409054040908813
7307,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.20605455338954926,-0.6338784098625183,0.1028570607304573
7391,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
7391,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.20718751847743988,-0.6338359117507935,0.10362712293863297
7474,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.3923902213573456,-0.3240905702114105
7474,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.20861224830150604,-0.6331937909126282,0.1011701375246048
7558,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239028096199036,-0.32409054040908813
7558,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.21200492978096008,-0.6346248984336853,0.1003653034567833
7641,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409051060676575
7641,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.2122100591659546,-0.635221004486084,0.10217680782079697
7725,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.32409054040908813
7725,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.21271361410617828,-0.63648921251297,0.10711932927370071
7808,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
7808,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.2098037153482437,-0.6354856491088867,0.11738588660955429
7892,,2022-10-12 11:07:29 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.39239025115966797,-0.32409054040908813
7892,,2022-10-12 11:07:29 AM,,PegboardData,,,RightControllerPosition,0.2026742398738861,-0.6337403655052185,0.17429916560649872
7976,,2022-10-12 11:07:30 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239028096199036,-0.3240905702114105
7976,,2022-10-12 11:07:30 AM,,PegboardData,,,RightControllerPosition,0.19766868650913239,-0.6426866054534912,0.1987685114145279
8059,,2022-10-12 11:07:30 AM,,PegboardData,,,LeftControllerPosition,-0.8729528188705444,-0.39239028096199036,-0.32409048080444336
8059,,2022-10-12 11:07:30 AM,,PegboardData,,,RightControllerPosition,0.20147386193275452,-0.6385283470153809,0.1873425841331482
8142,,2022-10-12 11:07:30 AM,,PegboardData,,,LeftControllerPosition,-0.872952938079834,-0.39239025115966797,-0.3240905702114105
8142,,2022-10-12 11:07:30 AM,,PegboardData,,,RightControllerPosition,0.20122192800045013,-0.6373952031135559,0.1842196136713028
8226,,2022-10-12 11:07:30 AM,,PegboardData,,,LeftControllerPosition,-0.8729528784751892,-0.3923902213573456,-0.32409048080444336
