Value.ElapsedTime,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
,,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-12 10:48:11 AM,,,c91b8ae2-60b8-4ea8-a885-c091b56f668d,ApplicationStart,,,,,
0,10,,2022-10-12 11:02:25 AM,,false,c91b8ae2-60b8-4ea8-a885-c091b56f668d,FingerNoseConfig,,,,,
0,,,2022-10-12 11:02:25 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867711782455444,,
0,,,2022-10-12 11:02:25 AM,FingerNoseData,,,RightControllerPosition,-0.07063353806734085,0.6994513273239136,0.4021586775779724,,
83,,,2022-10-12 11:02:25 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867711782455444,,
83,,,2022-10-12 11:02:25 AM,FingerNoseData,,,RightControllerPosition,-0.07371453940868378,0.6960214376449585,0.3946985602378845,,
166,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867705821990967,,
166,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,-0.07901808619499207,0.687785267829895,0.3917637765407562,,
249,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867711782455444,,
249,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,-0.08452676981687546,0.6735489964485168,0.39103442430496216,,
332,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867714762687683,,
332,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,-0.08496063202619553,0.6608520150184631,0.39235472679138184,,
416,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.3286771774291992,,
416,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,-0.08018554002046585,0.6591758131980896,0.39492812752723694,,
500,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.32867714762687683,,
500,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,-0.07157140225172043,0.6656275987625122,0.4002609848976135,,
583,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867708802223206,,
583,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,-0.05506933480501175,0.6712044477462769,0.4093807339668274,,
667,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.32867708802223206,,
667,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,-0.030919305980205536,0.6585990190505981,0.4222888946533203,,
750,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867711782455444,,
750,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,0.0007794087869115174,0.6147135496139526,0.4352589547634125,,
834,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.32867705821990967,,
834,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,0.04126132279634476,0.541468620300293,0.4357776939868927,,
917,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.32867711782455444,,
917,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,0.08172885328531265,0.4780939817428589,0.42230501770973206,,
1001,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.32867711782455444,,
1001,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,0.0705052986741066,0.5278745889663696,0.44096559286117554,,
1084,,,2022-10-12 11:02:26 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867711782455444,,
1084,,,2022-10-12 11:02:26 AM,FingerNoseData,,,RightControllerPosition,0.055079057812690735,0.5531180500984192,0.4396683871746063,,
1168,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867714762687683,,
1168,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,0.05191601812839508,0.5418791770935059,0.43227723240852356,,
1252,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867711782455444,,
1252,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,0.04753812775015831,0.5502383708953857,0.42690539360046387,,
1335,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867714762687683,,
1335,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,0.03445427864789963,0.5893294811248779,0.4220351576805115,,
1419,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.32867711782455444,,
1419,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,0.019414696842432022,0.6340868473052979,0.4093666672706604,,
1502,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867708802223206,,
1502,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,0.006316206883639097,0.6818865537643433,0.39526262879371643,,
1574,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867714762687683,,
1574,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,-0.00391368055716157,0.7198165655136108,0.3847927749156952,,
1669,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477733492851257,-0.32867711782455444,,
1669,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,-0.011862682178616524,0.7579442262649536,0.38143718242645264,,
1752,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867708802223206,,
1752,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,-0.012664135545492172,0.7820060849189758,0.3837536573410034,,
1836,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734088897705,-0.32867711782455444,,
1836,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,-0.010152820497751236,0.8017373085021973,0.3875093460083008,,
1906,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477735280990601,-0.32867708802223206,,
1906,,,2022-10-12 11:02:27 AM,FingerNoseData,,,RightControllerPosition,-0.005585536826401949,0.823030948638916,0.3892952501773834,,
1990,,,2022-10-12 11:02:27 AM,FingerNoseData,,,LeftControllerPosition,-0.8968859314918518,0.7477734684944153,-0.32867711782455444,,
