Value.ElapsedTime,Value.Scenario,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-05 10:35:16 AM,,,,946f7cb8-4f7c-4580-bdac-44bd2b9b3d7c,ApplicationStart,,,
0,,2022-10-05 10:49:04 AM,false,,false,946f7cb8-4f7c-4580-bdac-44bd2b9b3d7c,PegboardConfig,,,
0,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.14101965725421906,-0.5605812668800354,0.19376201927661896
0,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,-0.0010167465079575777,-0.39517083764076233,0.1519181728363037
71,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.14100110530853271,-0.5600887537002563,0.19401322305202484
71,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.0015895253745839,-0.3929746747016907,0.1516452580690384
161,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.14060600101947784,-0.5606589913368225,0.19485872983932495
161,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.0007307353080250323,-0.39412030577659607,0.15143616497516632
247,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.14014305174350739,-0.560849666595459,0.1952517330646515
247,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.0006348688621073961,-0.3947737514972687,0.14958183467388153
331,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.14042037725448608,-0.5601142048835754,0.195694237947464
331,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.0008267347002401948,-0.39277681708335876,0.14884798228740692
415,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.1407933533191681,-0.5598837733268738,0.19585613906383514
415,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,-0.00008043835259741172,-0.3884032666683197,0.14771002531051636
484,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.14023521542549133,-0.5602272152900696,0.19598917663097382
484,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,-0.001916286302730441,-0.383844256401062,0.1446264684200287
568,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.13878470659255981,-0.5599051713943481,0.19590754806995392
568,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,-0.0010302449809387326,-0.373105525970459,0.13846056163311005
651,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.13408027589321136,-0.5594272017478943,0.1944473683834076
651,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.0021372479386627674,-0.35919103026390076,0.12970854341983795
735,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.131170392036438,-0.5577558279037476,0.19312778115272522
735,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.014824834652245045,-0.34511157870292664,0.12332914769649506
818,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.130373015999794,-0.5582281351089478,0.19284622371196747
818,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.039605624973773956,-0.3290858566761017,0.12123414874076843
902,,2022-10-05 10:49:04 AM,,PegboardData,,,LeftControllerPosition,-0.1303180456161499,-0.5581845641136169,0.19327883422374725
902,,2022-10-05 10:49:04 AM,,PegboardData,,,RightControllerPosition,0.07330767810344696,-0.3092171251773834,0.12740764021873474
986,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.1296330988407135,-0.5582349896430969,0.1934373825788498
986,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.11353940516710281,-0.2915307581424713,0.14116951823234558
1069,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.12977196276187897,-0.5575553774833679,0.19333185255527496
1069,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.14746102690696716,-0.2834536135196686,0.15682435035705566
1153,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.13026823103427887,-0.5570020079612732,0.1927228420972824
1153,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.15821924805641174,-0.2657288610935211,0.15617002546787262
1237,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.13121913373470306,-0.5561913251876831,0.1920747607946396
1237,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.16728562116622925,-0.25194284319877625,0.15780974924564362
1321,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.13195183873176575,-0.5559417009353638,0.19139495491981506
1321,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.16960452497005463,-0.23896116018295288,0.15811459720134735
1404,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.13198447227478027,-0.5553797483444214,0.1905042678117752
1404,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.1618931144475937,-0.23005948960781097,0.15559953451156616
1487,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.13202090561389923,-0.554871141910553,0.19029681384563446
1487,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.15554729104042053,-0.22880476713180542,0.15561415255069733
1571,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.1319667100906372,-0.5540626049041748,0.19008857011795044
1571,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.143780916929245,-0.2333844155073166,0.15857112407684326
1655,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.13206477463245392,-0.5536465048789978,0.18993143737316132
1655,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.1421821117401123,-0.23527340590953827,0.1577216535806656
1738,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.13192971050739288,-0.5533521771430969,0.19019272923469543
1738,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.13779719173908234,-0.23930199444293976,0.15700754523277283
1822,,2022-10-05 10:49:05 AM,,PegboardData,,,LeftControllerPosition,-0.1315222978591919,-0.5530955195426941,0.19001439213752747
1822,,2022-10-05 10:49:05 AM,,PegboardData,,,RightControllerPosition,0.13040080666542053,-0.24801726639270782,0.15654368698596954
1905,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.13147728145122528,-0.5527287125587463,0.18962611258029938
1905,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.12265626341104507,-0.2582296133041382,0.15729357302188873
1989,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.13163554668426514,-0.5525867938995361,0.18930977582931519
1989,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.12030501663684845,-0.263895183801651,0.15842215716838837
2072,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.13147808611392975,-0.5524598360061646,0.18918386101722717
2072,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.11819468438625336,-0.26555004715919495,0.15882515907287598
2156,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.13144037127494812,-0.5523384809494019,0.18904612958431244
2156,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.11408209055662155,-0.26706889271736145,0.1589365005493164
2239,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.13162323832511902,-0.552204966545105,0.1892107129096985
2239,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.11546651273965836,-0.26652395725250244,0.15976174175739288
2323,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.13149017095565796,-0.5522897839546204,0.1892046183347702
2323,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.11673098057508469,-0.2661423087120056,0.16069072484970093
2406,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.1319865882396698,-0.5526282787322998,0.18936404585838318
2406,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.1179622933268547,-0.2660629153251648,0.16120293736457825
2490,,2022-10-05 10:49:06 AM,,PegboardData,,,LeftControllerPosition,-0.13226068019866943,-0.5529657602310181,0.1894470602273941
2490,,2022-10-05 10:49:06 AM,,PegboardData,,,RightControllerPosition,0.12106899172067642,-0.2636718153953552,0.16356973350048065
