Value.ElapsedTime,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
,,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-04 12:43:10 PM,,,c19ab211-f266-47ba-bcc8-6af73d0a3f7c,ApplicationStart,,,,,
0,10,,2022-10-04 12:54:46 PM,,false,c19ab211-f266-47ba-bcc8-6af73d0a3f7c,FingerNoseConfig,,,,,
1,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.12350757420063019,0.8898372650146484,0.15906386077404022,,
1,,,2022-10-04 12:54:46 PM,FingerNoseData,,,RightControllerPosition,-0.03724377974867821,0.7899428009986877,0.20041149854660034,,
78,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.12291208654642105,0.890294075012207,0.15882280468940735,,
78,,,2022-10-04 12:54:46 PM,FingerNoseData,,,RightControllerPosition,-0.035654496401548386,0.7914825677871704,0.20131976902484894,,
161,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.12270155549049377,0.8906190991401672,0.15856599807739258,,
161,,,2022-10-04 12:54:46 PM,FingerNoseData,,,RightControllerPosition,-0.036088183522224426,0.7926306128501892,0.20056259632110596,,
244,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.12256179749965668,0.8909403085708618,0.1585494875907898,,
244,,,2022-10-04 12:54:46 PM,FingerNoseData,,,RightControllerPosition,-0.03703853487968445,0.7940060496330261,0.19970819354057312,,
327,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.1229204311966896,0.8914446234703064,0.15856201946735382,,
327,,,2022-10-04 12:54:46 PM,FingerNoseData,,,RightControllerPosition,-0.037016648799180984,0.7956103682518005,0.19974392652511597,,
411,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.12347668409347534,0.8915547728538513,0.15873569250106812,,
411,,,2022-10-04 12:54:46 PM,FingerNoseData,,,RightControllerPosition,-0.036104362457990646,0.8000224828720093,0.20032654702663422,,
494,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.12340091913938522,0.8915615677833557,0.15871702134609222,,
494,,,2022-10-04 12:54:46 PM,FingerNoseData,,,RightControllerPosition,-0.03396785259246826,0.8097541332244873,0.2007707953453064,,
569,,,2022-10-04 12:54:46 PM,FingerNoseData,,,LeftControllerPosition,-0.1230812519788742,0.8916559815406799,0.15849284827709198,,
