_id,Value.Time,Value.ElapsedTime,Value.Type,Value.PatientID,Value.TrialID,Value.Mode,Value.ToolEnded,Value.Repetitions,Value.ToolData,Value.x,Value.y,Value.z,Value.LostFocusTime,Value.CurrentRepetition,Value.TrajectoryRepetitionStart,Value.TrajectoryRepetitionEnd
650464aa88f911d6b5fc6d84,9/15/2023 10:05,25405,RightControllerPosition,,,,,,FingerFollowData,-0.049733162,1.090084672,0.440687805,,,,
650464aa88f911d6b5fc6d86,9/15/2023 10:05,25488,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464aa88f911d6b5fc6d88,9/15/2023 10:05,25488,RightControllerPosition,,,,,,FingerFollowData,-0.048928339,1.090041995,0.441085041,,,,
650464aa88f911d6b5fc6d8a,9/15/2023 10:05,25572,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464aa88f911d6b5fc6d8c,9/15/2023 10:05,25572,RightControllerPosition,,,,,,FingerFollowData,-0.048006192,1.090157986,0.441476494,,,,
650464aa88f911d6b5fc6d8e,9/15/2023 10:05,25655,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464aa88f911d6b5fc6d90,9/15/2023 10:05,25655,RightControllerPosition,,,,,,FingerFollowData,-0.04739638,1.090124369,0.441672117,,,,
650464aa88f911d6b5fc6d93,9/15/2023 10:05,25739,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464aa88f911d6b5fc6d95,9/15/2023 10:05,25739,RightControllerPosition,,,,,,FingerFollowData,-0.047154725,1.090122342,0.441761613,,,,
650464aa88f911d6b5fc6d97,9/15/2023 10:05,25822,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464aa88f911d6b5fc6d99,9/15/2023 10:05,25822,RightControllerPosition,,,,,,FingerFollowData,-0.047200363,1.090216398,0.441639632,,,,
650464ab88f911d6b5fc6d9b,9/15/2023 10:05,25906,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6d9d,9/15/2023 10:05,25906,RightControllerPosition,,,,,,FingerFollowData,-0.04716846,1.09033227,0.441656053,,,,
650464ab88f911d6b5fc6d9f,9/15/2023 10:05,25989,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6da1,9/15/2023 10:05,25989,RightControllerPosition,,,,,,FingerFollowData,-0.04706911,1.09013617,0.44168371,,,,
650464ab88f911d6b5fc6da3,9/15/2023 10:05,26073,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6da5,9/15/2023 10:05,26073,RightControllerPosition,,,,,,FingerFollowData,-0.04693184,1.089699864,0.441671789,,,,
650464ab88f911d6b5fc6da7,9/15/2023 10:05,26156,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6da9,9/15/2023 10:05,26156,RightControllerPosition,,,,,,FingerFollowData,-0.046753388,1.089909196,0.441778928,,,,
650464ab88f911d6b5fc6dab,9/15/2023 10:05,26240,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6dad,9/15/2023 10:05,26240,RightControllerPosition,,,,,,FingerFollowData,-0.046662029,1.090356588,0.441639602,,,,
650464ab88f911d6b5fc6daf,9/15/2023 10:05,26323,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6db1,9/15/2023 10:05,26323,RightControllerPosition,,,,,,FingerFollowData,-0.046780147,1.090861201,0.441065907,,,,
650464ab88f911d6b5fc6db3,9/15/2023 10:05,26407,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6db5,9/15/2023 10:05,26407,RightControllerPosition,,,,,,FingerFollowData,-0.046794355,1.09104228,0.440702856,,,,
650464ab88f911d6b5fc6db7,9/15/2023 10:05,26478,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6db9,9/15/2023 10:05,26478,RightControllerPosition,,,,,,FingerFollowData,-0.046860352,1.090906024,0.440630704,,,,
650464ab88f911d6b5fc6dbb,9/15/2023 10:05,26561,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6dbd,9/15/2023 10:05,26561,RightControllerPosition,,,,,,FingerFollowData,-0.046994574,1.090376854,0.440550417,,,,
650464ab88f911d6b5fc6dbf,9/15/2023 10:05,26645,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6dc1,9/15/2023 10:05,26645,RightControllerPosition,,,,,,FingerFollowData,-0.047114164,1.090250731,0.440619111,,,,
650464ab88f911d6b5fc6dc3,9/15/2023 10:05,26728,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6dc5,9/15/2023 10:05,26728,RightControllerPosition,,,,,,FingerFollowData,-0.04700787,1.090437174,0.440942466,,,,
650464ab88f911d6b5fc6dc7,9/15/2023 10:05,26812,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ab88f911d6b5fc6dc9,9/15/2023 10:05,26812,RightControllerPosition,,,,,,FingerFollowData,-0.046720225,1.09046495,0.44138822,,,,
650464ac88f911d6b5fc6dcb,9/15/2023 10:05,26895,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6dcd,9/15/2023 10:05,26895,RightControllerPosition,,,,,,FingerFollowData,-0.04659361,1.090404153,0.441901773,,,,
650464ac88f911d6b5fc6dcf,9/15/2023 10:05,26951,FingerFollowData,,,,,,,,,,2.520138741,1,,
650464ac88f911d6b5fc6dd1,9/15/2023 10:05,26979,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6dd3,9/15/2023 10:05,26979,RightControllerPosition,,,,,,FingerFollowData,-0.046612307,1.090000868,0.442514569,,,,
650464ac88f911d6b5fc6dd5,9/15/2023 10:05,27034,FingerFollowData,,,,,,,,,,0.055760399,1,,
650464ac88f911d6b5fc6dd7,9/15/2023 10:05,27062,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6dd9,9/15/2023 10:05,27062,RightControllerPosition,,,,,,FingerFollowData,-0.046736382,1.089617491,0.442903847,,,,
650464ac88f911d6b5fc6ddb,9/15/2023 10:05,27146,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6ddd,9/15/2023 10:05,27146,RightControllerPosition,,,,,,FingerFollowData,-0.04685536,1.089459896,0.442829013,,,,
650464ac88f911d6b5fc6ddf,9/15/2023 10:05,27230,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6de1,9/15/2023 10:05,27230,RightControllerPosition,,,,,,FingerFollowData,-0.046979208,1.088477731,0.442624182,,,,
650464ac88f911d6b5fc6de3,9/15/2023 10:05,27313,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6de5,9/15/2023 10:05,27313,RightControllerPosition,,,,,,FingerFollowData,-0.047317285,1.087319016,0.442265809,,,,
650464ac88f911d6b5fc6de7,9/15/2023 10:05,27397,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6de9,9/15/2023 10:05,27397,RightControllerPosition,,,,,,FingerFollowData,-0.047868304,1.086751223,0.442110956,,,,
650464ac88f911d6b5fc6deb,9/15/2023 10:05,27452,FingerFollowData,,,,,,,,,,0.389784217,1,,
650464ac88f911d6b5fc6ded,9/15/2023 10:05,27480,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6def,9/15/2023 10:05,27480,RightControllerPosition,,,,,,FingerFollowData,-0.048742302,1.08696866,0.441898853,,,,
650464ac88f911d6b5fc6df1,9/15/2023 10:05,27564,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6df3,9/15/2023 10:05,27564,RightControllerPosition,,,,,,FingerFollowData,-0.049885612,1.087363124,0.441241056,,,,
650464ac88f911d6b5fc6df5,9/15/2023 10:05,27647,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6df7,9/15/2023 10:05,27647,RightControllerPosition,,,,,,FingerFollowData,-0.050780486,1.087006092,0.440985233,,,,
650464ac88f911d6b5fc6df9,9/15/2023 10:05,27731,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6dfb,9/15/2023 10:05,27731,RightControllerPosition,,,,,,FingerFollowData,-0.051497575,1.085811853,0.440940171,,,,
650464ac88f911d6b5fc6dfd,9/15/2023 10:05,27758,FingerFollowData,,,,,,,,,,0.278823614,1,,
650464ac88f911d6b5fc6dff,9/15/2023 10:05,27814,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ac88f911d6b5fc6e01,9/15/2023 10:05,27814,RightControllerPosition,,,,,,FingerFollowData,-0.051876698,1.084902525,0.441420972,,,,
650464ac88f911d6b5fc6e03,9/15/2023 10:05,27828,FingerFollowData,,,,,,,,,,0.056720797,1,,
650464ad88f911d6b5fc6e05,9/15/2023 10:05,27898,FingerFollowData,,,,,,,,,,0.055498801,1,,
650464ad88f911d6b5fc6e07,9/15/2023 10:05,27898,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e09,9/15/2023 10:05,27898,RightControllerPosition,,,,,,FingerFollowData,-0.052226443,1.084802032,0.441960216,,,,
650464ad88f911d6b5fc6e0b,9/15/2023 10:05,27981,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e0d,9/15/2023 10:05,27981,RightControllerPosition,,,,,,FingerFollowData,-0.052568067,1.083984971,0.442390621,,,,
650464ad88f911d6b5fc6e0f,9/15/2023 10:05,27995,FingerFollowData,,,,,,,,,,0.083857998,1,,
650464ad88f911d6b5fc6e11,9/15/2023 10:05,28037,FingerFollowData,,,,,,,,,,0.028174501,1,,
650464ad88f911d6b5fc6e13,9/15/2023 10:05,28065,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e15,9/15/2023 10:05,28065,RightControllerPosition,,,,,,FingerFollowData,-0.052874349,1.082820892,0.442704648,,,,
650464ad88f911d6b5fc6e17,9/15/2023 10:05,28134,FingerFollowData,,,,,,,,,,0.083756499,1,,
650464ad88f911d6b5fc6e19,9/15/2023 10:05,28148,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e1b,9/15/2023 10:05,28148,RightControllerPosition,,,,,,FingerFollowData,-0.053207498,1.081325531,0.442918956,,,,
650464ad88f911d6b5fc6e1d,9/15/2023 10:05,28218,FingerFollowData,,,,,,,,,,0.055627,1,,
650464ad88f911d6b5fc6e1f,9/15/2023 10:05,28232,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e21,9/15/2023 10:05,28232,RightControllerPosition,,,,,,FingerFollowData,-0.053620242,1.07962966,0.443054885,,,,
650464ad88f911d6b5fc6e23,9/15/2023 10:05,28316,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e25,9/15/2023 10:05,28316,RightControllerPosition,,,,,,FingerFollowData,-0.054392252,1.077866435,0.442658067,,,,
650464ad88f911d6b5fc6e27,9/15/2023 10:05,28343,FingerFollowData,,,,,,,,,,0.097774297,1,,
650464ad88f911d6b5fc6e29,9/15/2023 10:05,28399,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e2b,9/15/2023 10:05,28399,RightControllerPosition,,,,,,FingerFollowData,-0.055309258,1.076861858,0.442206472,,,,
650464ad88f911d6b5fc6e2d,9/15/2023 10:05,28482,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e2f,9/15/2023 10:05,28482,RightControllerPosition,,,,,,FingerFollowData,-0.056637358,1.075833082,0.44180131,,,,
650464ad88f911d6b5fc6e31,9/15/2023 10:05,28510,FingerFollowData,,,,,,,,,,0.152997196,1,,
650464ad88f911d6b5fc6e33,9/15/2023 10:05,28552,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e35,9/15/2023 10:05,28552,RightControllerPosition,,,,,,FingerFollowData,-0.058407612,1.074987292,0.441089869,,,,
650464ad88f911d6b5fc6e37,9/15/2023 10:05,28636,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e39,9/15/2023 10:05,28636,RightControllerPosition,,,,,,FingerFollowData,-0.060822502,1.074130058,0.440037638,,,,
650464ad88f911d6b5fc6e3b,9/15/2023 10:05,28719,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e3d,9/15/2023 10:05,28719,RightControllerPosition,,,,,,FingerFollowData,-0.062262747,1.073864341,0.439836591,,,,
650464ad88f911d6b5fc6e3f,9/15/2023 10:05,28746,FingerFollowData,,,,,,,,,,0.222624302,1,,
650464ad88f911d6b5fc6e41,9/15/2023 10:05,28788,FingerFollowData,,,,,,,,,,0.028375201,1,,
650464ad88f911d6b5fc6e43,9/15/2023 10:05,28802,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ad88f911d6b5fc6e45,9/15/2023 10:05,28802,RightControllerPosition,,,,,,FingerFollowData,-0.06298659,1.073351502,0.440294862,,,,
650464ad88f911d6b5fc6e47,9/15/2023 10:05,28830,FingerFollowData,,,,,,,,,,0.0274645,1,,
650464ae88f911d6b5fc6e49,9/15/2023 10:05,28885,FingerFollowData,,,,,,,,,,0.041539602,1,,
650464ae88f911d6b5fc6e4b,9/15/2023 10:05,28886,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e4d,9/15/2023 10:05,28886,RightControllerPosition,,,,,,FingerFollowData,-0.063191883,1.072753787,0.440810025,,,,
650464ae88f911d6b5fc6e4f,9/15/2023 10:05,28969,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e51,9/15/2023 10:05,28969,RightControllerPosition,,,,,,FingerFollowData,-0.063116565,1.072437763,0.441394061,,,,
650464ae88f911d6b5fc6e53,9/15/2023 10:05,28983,FingerFollowData,,,,,,,,,,0.083308302,1,,
650464ae88f911d6b5fc6e55,9/15/2023 10:05,29052,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e57,9/15/2023 10:05,29052,RightControllerPosition,,,,,,FingerFollowData,-0.063666038,1.071783781,0.441728055,,,,
650464ae88f911d6b5fc6e59,9/15/2023 10:05,29066,FingerFollowData,,,,,,,,,,0.055373501,1,,
650464ae88f911d6b5fc6e5b,9/15/2023 10:05,29108,FingerFollowData,,,,,,,,,,0.0139694,1,,
650464ae88f911d6b5fc6e5d,9/15/2023 10:05,29135,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e5f,9/15/2023 10:05,29135,RightControllerPosition,,,,,,FingerFollowData,-0.064885549,1.070008278,0.442141235,,,,
650464ae88f911d6b5fc6e61,9/15/2023 10:05,29150,FingerFollowData,,,,,,,,,,0.027939901,1,,
650464ae88f911d6b5fc6e63,9/15/2023 10:05,29192,FingerFollowData,,,,,,,,,,0.013575,1,,
650464ae88f911d6b5fc6e65,9/15/2023 10:05,29219,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e67,9/15/2023 10:05,29219,RightControllerPosition,,,,,,FingerFollowData,-0.066537432,1.067022204,0.442808241,,,,
650464ae88f911d6b5fc6e69,9/15/2023 10:05,29233,FingerFollowData,,,,,,,,,,0.0137918,1,,
650464ae88f911d6b5fc6e6b,9/15/2023 10:05,29275,FingerFollowData,,,,,,,,,,0.0138032,1,,
650464ae88f911d6b5fc6e6d,9/15/2023 10:05,29303,FingerFollowData,,,,,,,,,,0.0134715,1,,
650464ae88f911d6b5fc6e6f,9/15/2023 10:05,29302,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e71,9/15/2023 10:05,29302,RightControllerPosition,,,,,,FingerFollowData,-0.067910857,1.064578891,0.443422914,,,,
650464ae88f911d6b5fc6e73,9/15/2023 10:05,29345,FingerFollowData,,,,,,,,,,0.0283501,1,,
650464ae88f911d6b5fc6e75,9/15/2023 10:05,29372,FingerFollowData,,,,,,,,,,0.0154001,1,,
650464ae88f911d6b5fc6e77,9/15/2023 10:05,29385,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e79,9/15/2023 10:05,29385,RightControllerPosition,,,,,,FingerFollowData,-0.069936782,1.061921716,0.443915129,,,,
650464ae88f911d6b5fc6e7b,9/15/2023 10:05,29400,FingerFollowData,,,,,,,,,,0.0146683,1,,
650464ae88f911d6b5fc6e7d,9/15/2023 10:05,29442,FingerFollowData,,,,,,,,,,0.0141154,1,,
650464ae88f911d6b5fc6e7f,9/15/2023 10:05,29469,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e81,9/15/2023 10:05,29469,RightControllerPosition,,,,,,FingerFollowData,-0.073223531,1.05953753,0.442829281,,,,
650464ae88f911d6b5fc6e83,9/15/2023 10:05,29511,FingerFollowData,,,,,,,,,,0.055376299,1,,
650464ae88f911d6b5fc6e85,9/15/2023 10:05,29539,FingerFollowData,,,,,,,,,,0.0136833,1,,
650464ae88f911d6b5fc6e87,9/15/2023 10:05,29553,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e89,9/15/2023 10:05,29553,RightControllerPosition,,,,,,FingerFollowData,-0.077127449,1.0565027,0.441062987,,,,
650464ae88f911d6b5fc6e8b,9/15/2023 10:05,29609,FingerFollowData,,,,,,,,,,0.055711601,1,,
650464ae88f911d6b5fc6e8d,9/15/2023 10:05,29636,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e8f,9/15/2023 10:05,29636,RightControllerPosition,,,,,,FingerFollowData,-0.081918195,1.052513599,0.43939355,,,,
650464ae88f911d6b5fc6e91,9/15/2023 10:05,29651,FingerFollowData,,,,,,,,,,0.028312199,1,,
650464ae88f911d6b5fc6e93,9/15/2023 10:05,29707,FingerFollowData,,,,,,,,,,0.027693801,1,,
650464ae88f911d6b5fc6e95,9/15/2023 10:05,29720,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e97,9/15/2023 10:05,29720,RightControllerPosition,,,,,,FingerFollowData,-0.084555805,1.050742865,0.439346611,,,,
650464ae88f911d6b5fc6e99,9/15/2023 10:05,29734,FingerFollowData,,,,,,,,,,0.0140817,1,,
650464ae88f911d6b5fc6e9b,9/15/2023 10:05,29804,FingerFollowData,,,,,,,,,,0.0143286,1,,
650464ae88f911d6b5fc6e9d,9/15/2023 10:05,29803,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464ae88f911d6b5fc6e9f,9/15/2023 10:05,29803,RightControllerPosition,,,,,,FingerFollowData,-0.087065823,1.048677206,0.440317184,,,,
650464af88f911d6b5fc6ea1,9/15/2023 10:05,29887,FingerFollowData,,,,,,,,,,0.0285269,1,,
650464af88f911d6b5fc6ea3,9/15/2023 10:05,29887,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ea5,9/15/2023 10:05,29887,RightControllerPosition,,,,,,FingerFollowData,-0.088661946,1.047785521,0.441183329,,,,
650464af88f911d6b5fc6ea7,9/15/2023 10:05,29929,FingerFollowData,,,,,,,,,,0.0277662,1,,
650464af88f911d6b5fc6ea9,9/15/2023 10:05,29971,FingerFollowData,,,,,,,,,,0.0117217,1,,
650464af88f911d6b5fc6eab,9/15/2023 10:05,29970,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ead,9/15/2023 10:05,29970,RightControllerPosition,,,,,,FingerFollowData,-0.091259047,1.045105338,0.441480398,,,,
650464af88f911d6b5fc6eaf,9/15/2023 10:05,30013,FingerFollowData,,,,,,,,,,0.027867399,1,,
650464af88f911d6b5fc6eb1,9/15/2023 10:05,30054,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6eb3,9/15/2023 10:05,30054,RightControllerPosition,,,,,,FingerFollowData,-0.095599711,1.040079474,0.441558242,,,,
650464af88f911d6b5fc6eb5,9/15/2023 10:05,30138,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6eb7,9/15/2023 10:05,30138,RightControllerPosition,,,,,,FingerFollowData,-0.100168958,1.035278082,0.441766679,,,,
650464af88f911d6b5fc6eb9,9/15/2023 10:05,30221,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ebb,9/15/2023 10:05,30221,RightControllerPosition,,,,,,FingerFollowData,-0.105574533,1.027897239,0.442157209,,,,
650464af88f911d6b5fc6ebd,9/15/2023 10:05,30304,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ebf,9/15/2023 10:05,30304,RightControllerPosition,,,,,,FingerFollowData,-0.110777937,1.020939469,0.441644073,,,,
650464af88f911d6b5fc6ec1,9/15/2023 10:05,30388,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ec3,9/15/2023 10:05,30388,RightControllerPosition,,,,,,FingerFollowData,-0.116565406,1.013360858,0.440282136,,,,
650464af88f911d6b5fc6ec5,9/15/2023 10:05,30472,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ec7,9/15/2023 10:05,30472,RightControllerPosition,,,,,,FingerFollowData,-0.120507635,1.008563757,0.440248311,,,,
650464af88f911d6b5fc6ec9,9/15/2023 10:05,30555,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ecb,9/15/2023 10:05,30555,RightControllerPosition,,,,,,FingerFollowData,-0.1231867,1.007611036,0.440712065,,,,
650464af88f911d6b5fc6ecd,9/15/2023 10:05,30639,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ecf,9/15/2023 10:05,30639,RightControllerPosition,,,,,,FingerFollowData,-0.121124893,1.015333176,0.444239616,,,,
650464af88f911d6b5fc6ed1,9/15/2023 10:05,30654,FingerFollowData,,,,,,,,,,0.29220891,2,,
650464af88f911d6b5fc6ed3,9/15/2023 10:05,30722,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ed5,9/15/2023 10:05,30722,RightControllerPosition,,,,,,FingerFollowData,-0.117241375,1.024531007,0.447680563,,,,
650464af88f911d6b5fc6ed7,9/15/2023 10:05,30793,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6ed9,9/15/2023 10:05,30793,RightControllerPosition,,,,,,FingerFollowData,-0.114000179,1.030433059,0.44953081,,,,
650464af88f911d6b5fc6edb,9/15/2023 10:05,30862,FingerFollowData,,,,,,,,,,0.0280517,2,,
650464af88f911d6b5fc6edd,9/15/2023 10:05,30877,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464af88f911d6b5fc6edf,9/15/2023 10:05,30877,RightControllerPosition,,,,,,FingerFollowData,-0.112123378,1.033807278,0.450815052,,,,
650464b088f911d6b5fc6ee1,9/15/2023 10:05,30918,FingerFollowData,,,,,,,,,,0.041560501,2,,
650464b088f911d6b5fc6ee3,9/15/2023 10:05,30961,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464b088f911d6b5fc6ee5,9/15/2023 10:05,30961,RightControllerPosition,,,,,,FingerFollowData,-0.114537328,1.040180564,0.448506594,,,,
650464b088f911d6b5fc6ee7,9/15/2023 10:05,30974,FingerFollowData,,,,,,,,,,0.0143011,2,,
650464b088f911d6b5fc6ee9,9/15/2023 10:05,31029,FingerFollowData,,,,,,,,,,0.040913299,2,,
650464b088f911d6b5fc6eeb,9/15/2023 10:05,31044,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464b088f911d6b5fc6eed,9/15/2023 10:05,31044,RightControllerPosition,,,,,,FingerFollowData,-0.11920581,1.047989249,0.444892257,,,,
650464b088f911d6b5fc6eef,9/15/2023 10:05,31127,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464b088f911d6b5fc6ef1,9/15/2023 10:05,31127,RightControllerPosition,,,,,,FingerFollowData,-0.122891933,1.055772305,0.443283588,,,,
650464b088f911d6b5fc6ef3,9/15/2023 10:05,31211,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464b088f911d6b5fc6ef5,9/15/2023 10:05,31211,RightControllerPosition,,,,,,FingerFollowData,-0.124815017,1.060515404,0.443461269,,,,
650464b088f911d6b5fc6ef7,9/15/2023 10:05,31294,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464b088f911d6b5fc6ef9,9/15/2023 10:05,31294,RightControllerPosition,,,,,,FingerFollowData,-0.126813233,1.065363765,0.443087101,,,,
650464b088f911d6b5fc6efb,9/15/2023 10:05,31378,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
650464b088f911d6b5fc6efd,9/15/2023 10:05,31378,RightControllerPosition,,,,,,FingerFollowData,-0.1290984,1.066451311,0.441962153,,,,
650464b088f911d6b5fc6eff,9/15/2023 10:05,31461,FingerFollowData,,,,,,,,,,0.403941512,2,,
650464b088f911d6b5fc6f01,9/15/2023 10:05,31461,LeftControllerPosition,,,,,,FingerFollowData,1.358810902,0.862041533,-1.12229383,,,,
