Value.ElapsedTime,Value.Scenario,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-13 10:38:16 AM,,,,bf63a913-9b08-4497-a7ca-e68dfa0157b0,ApplicationStart,,,
0,,2022-10-13 10:50:57 AM,false,,false,bf63a913-9b08-4497-a7ca-e68dfa0157b0,PegboardConfig,,,
0,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
0,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.02915920875966549,-0.5431598424911499,0.3132912516593933
82,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
82,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.02988625131547451,-0.5399688482284546,0.3126797378063202
165,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
165,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.031845301389694214,-0.5395144820213318,0.31287211179733276
248,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
248,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.03150941804051399,-0.5399702191352844,0.31200525164604187
332,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
332,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.027921995148062706,-0.5392886400222778,0.31092536449432373
416,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
416,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.026579847559332848,-0.5373095870018005,0.3109930455684662
499,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
499,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.017249226570129395,-0.5258076190948486,0.3016485273838043
583,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
583,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.0013935681199654937,-0.47634899616241455,0.27520641684532166
666,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
666,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.003714377526193857,-0.37965458631515503,0.21884432435035706
750,,2022-10-13 10:50:57 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
750,,2022-10-13 10:50:57 AM,,PegboardData,,,RightControllerPosition,0.02538972720503807,-0.28554603457450867,0.15876497328281403
833,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
833,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.048296261578798294,-0.23506943881511688,0.13318434357643127
917,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
917,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.07233697175979614,-0.21614158153533936,0.12267263233661652
1000,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1000,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.09176085889339447,-0.2254677265882492,0.10958264768123627
1070,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1070,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.1004546731710434,-0.2442772090435028,0.10569584369659424
1154,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1154,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.10141707211732864,-0.26992639899253845,0.1047850176692009
1237,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1237,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.09551560133695602,-0.28221920132637024,0.10578405112028122
1320,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1320,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.09640525281429291,-0.2992902994155884,0.10866497457027435
1403,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1403,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.09536496549844742,-0.28329333662986755,0.10631178319454193
1487,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1487,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.09327473491430283,-0.214107483625412,0.12181587517261505
1571,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1571,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.10142315924167633,-0.15545886754989624,0.19261904060840607
1655,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1655,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.10308367758989334,-0.14585451781749725,0.27498963475227356
1738,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1738,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.09846798330545425,-0.16134001314640045,0.34004470705986023
1822,,2022-10-13 10:50:58 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1822,,2022-10-13 10:50:58 AM,,PegboardData,,,RightControllerPosition,0.10195542871952057,-0.17081347107887268,0.38716059923171997
1905,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1905,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.10757322609424591,-0.17092430591583252,0.4282245934009552
1989,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
1989,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.10935941338539124,-0.17059464752674103,0.46266457438468933
2072,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2072,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.1019384115934372,-0.17475122213363647,0.48650071024894714
2155,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2155,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.0964861735701561,-0.18290966749191284,0.5092982649803162
2240,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2240,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.09607304632663727,-0.18872079253196716,0.5266952514648438
2324,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2324,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.10089133679866791,-0.1901535987854004,0.5428391695022583
2406,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2406,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.10316833108663559,-0.1924225389957428,0.5546583533287048
2487,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2487,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.10507577657699585,-0.1941627860069275,0.5641185641288757
2570,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2570,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.10248324275016785,-0.19518546760082245,0.5638882517814636
2656,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2656,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.09853939712047577,-0.17825645208358765,0.5461183786392212
2742,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2742,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.101070836186409,-0.1515355110168457,0.5027024745941162
2820,,2022-10-13 10:50:59 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2820,,2022-10-13 10:50:59 AM,,PegboardData,,,RightControllerPosition,0.09514398872852325,-0.13781356811523438,0.4025251865386963
2902,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2902,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.08544638007879257,-0.1736123412847519,0.2858284115791321
2986,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
2986,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.0885230079293251,-0.23768623173236847,0.2434598207473755
3071,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
3071,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.08534109592437744,-0.2838903069496155,0.245956152677536
3156,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
3156,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.08745916932821274,-0.30393168330192566,0.26313459873199463
3239,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
3239,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.09629286080598831,-0.27240535616874695,0.2697281241416931
3323,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
3323,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.1043388843536377,-0.17926551401615143,0.2856210768222809
3406,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
3406,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.11070366203784943,-0.10365235060453415,0.3393893241882324
3477,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
3477,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.11030890792608261,-0.06433294713497162,0.4081728458404541
3560,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
3560,,2022-10-13 10:51:00 AM,,PegboardData,,,RightControllerPosition,0.11130453646183014,-0.03063325211405754,0.4821138381958008
3644,,2022-10-13 10:51:00 AM,,PegboardData,,,LeftControllerPosition,1.1694614887237549,-0.1343858540058136,-1.3085963726043701
