Value.ElapsedTime,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
2157,,,2022-10-20 10:52:32 AM,FingerNoseData,,,RightControllerPosition,-0.036764949560165405,1.0148495435714722,0.430307537317276,,
2241,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2241,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.03684849664568901,1.0200297832489014,0.4311583340167999,,
2324,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2324,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.03537372872233391,1.0208162069320679,0.4285622537136078,,
2408,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2408,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.03258604183793068,1.0160799026489258,0.4317874014377594,,
2492,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2492,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.03000766970217228,1.0128546953201294,0.43346092104911804,,
2575,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2575,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.028625480830669403,1.012499451637268,0.43347617983818054,,
2659,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2659,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.028369711712002754,1.0129148960113525,0.4346252977848053,,
2742,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2742,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.027773356065154076,1.0122846364974976,0.4368460476398468,,
2825,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2825,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.027370980009436607,1.009392261505127,0.43750640749931335,,
2909,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2909,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.027851039543747902,1.0071666240692139,0.43389105796813965,,
2992,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
2992,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.027866199612617493,1.0055811405181885,0.42655444145202637,,
3076,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3076,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.029433051124215126,1.0034589767456055,0.41860443353652954,,
3160,,,2022-10-20 10:52:33 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3160,,,2022-10-20 10:52:33 AM,FingerNoseData,,,RightControllerPosition,-0.03083055093884468,1.0030999183654785,0.4176535904407501,,
3243,,,2022-10-20 10:52:34 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3243,,,2022-10-20 10:52:34 AM,FingerNoseData,,,RightControllerPosition,-0.031232276931405067,1.006950855255127,0.4211799204349518,,
3327,,,2022-10-20 10:52:34 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3327,,,2022-10-20 10:52:34 AM,FingerNoseData,,,RightControllerPosition,-0.02909238077700138,1.0104713439941406,0.42097193002700806,,
3411,,,2022-10-20 10:52:34 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3411,,,2022-10-20 10:52:34 AM,FingerNoseData,,,RightControllerPosition,-0.030557943508028984,1.0177136659622192,0.4280935227870941,,
3480,,,2022-10-20 10:52:34 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3480,,,2022-10-20 10:52:34 AM,FingerNoseData,,,RightControllerPosition,-0.03191326558589935,1.0121769905090332,0.4294254183769226,,
3564,,,2022-10-20 10:52:34 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3564,,,2022-10-20 10:52:34 AM,FingerNoseData,,,RightControllerPosition,-0.03225806728005409,1.0133577585220337,0.4306730329990387,,
3647,,,2022-10-20 10:52:34 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
3647,,,2022-10-20 10:52:34 AM,FingerNoseData,,,RightControllerPosition,-0.03379600867629051,1.0153908729553223,0.43020138144493103,,
3731,,,2022-10-20 10:52:34 AM,FingerNoseData,,,LeftControllerPosition,-0.9473183155059814,0.7321224808692932,-0.27555733919143677,,
