Value.ElapsedTime,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
,,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-11 12:32:42 PM,,,b593e08a-4cc5-4a57-a616-6c7b9461a3b1,ApplicationStart,,,,,
0,10,,2022-10-11 12:46:07 PM,,false,b593e08a-4cc5-4a57-a616-6c7b9461a3b1,FingerNoseConfig,,,,,
1,,,2022-10-11 12:46:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
1,,,2022-10-11 12:46:07 PM,FingerNoseData,,,RightControllerPosition,0.09971253573894501,0.8765705823898315,0.1864401400089264,,
69,,,2022-10-11 12:46:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
69,,,2022-10-11 12:46:07 PM,FingerNoseData,,,RightControllerPosition,0.0978149026632309,0.8785070776939392,0.18533220887184143,,
152,,,2022-10-11 12:46:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
152,,,2022-10-11 12:46:07 PM,FingerNoseData,,,RightControllerPosition,0.09459003806114197,0.8788659572601318,0.18498507142066956,,
235,,,2022-10-11 12:46:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
235,,,2022-10-11 12:46:07 PM,FingerNoseData,,,RightControllerPosition,0.0931021049618721,0.8783347010612488,0.18491986393928528,,
318,,,2022-10-11 12:46:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
318,,,2022-10-11 12:46:07 PM,FingerNoseData,,,RightControllerPosition,0.09241845458745956,0.8780978322029114,0.1840677708387375,,
402,,,2022-10-11 12:46:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
402,,,2022-10-11 12:46:07 PM,FingerNoseData,,,RightControllerPosition,0.09305106848478317,0.8780983090400696,0.18367695808410645,,
485,,,2022-10-11 12:46:07 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
485,,,2022-10-11 12:46:07 PM,FingerNoseData,,,RightControllerPosition,0.09487234055995941,0.8772313594818115,0.18429964780807495,,
569,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
569,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.0956978127360344,0.8759676218032837,0.18483953177928925,,
652,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
652,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09528409689664841,0.8748733401298523,0.1845635324716568,,
736,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
736,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09445570409297943,0.8732887506484985,0.18405820429325104,,
819,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
819,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09346860647201538,0.8713306784629822,0.18399956822395325,,
903,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
903,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09275172650814056,0.8703175187110901,0.1842191219329834,,
986,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
986,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09230346232652664,0.869364857673645,0.18450279533863068,,
1070,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
1070,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09218404442071915,0.8672792911529541,0.18531014025211334,,
1154,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
1154,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09202886372804642,0.8660395741462708,0.18581470847129822,,
1237,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
1237,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.0917646586894989,0.86594158411026,0.18550443649291992,,
1321,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
1321,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09195815026760101,0.8657167553901672,0.18500986695289612,,
1404,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
1404,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09400616586208344,0.8636459112167358,0.18628743290901184,,
1488,,,2022-10-11 12:46:08 PM,FingerNoseData,,,LeftControllerPosition,-0.8744981288909912,0.7718091011047363,-0.22329415380954742,,
1488,,,2022-10-11 12:46:08 PM,FingerNoseData,,,RightControllerPosition,0.09662463515996933,0.8622710108757019,0.18744908273220062,,
