Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.Repetitions,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.TargetSpeed,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,,2022-10-20 11:41:41 AM,,,b7ec1524-5492-4d75-8b26-6c48ec464a3e,ApplicationStart
,,,,,,,,,,,,0,,,,,,,,,,,10,,,,,,,,,,,,1,1,2022-10-20 11:41:49 AM,,false,b7ec1524-5492-4d75-8b26-6c48ec464a3e,EyeTrackingFollowConfig
0,false,-0.0665435791015625,0.1367340087890625,0.9883575439453125,-5.461517333984375,-0.47607421875,-24.975387573242188,0,0,0,0,0,-0.066619873046875,0.1235809326171875,0.990081787109375,35.0927734375,-0.1105804443359375,-26.129470825195312,1,2.925872802734375,0.4875049591064453,0.5154063701629639,,-0.0664825439453125,0.1450958251953125,0.9871673583984375,-31.272293090820312,-0.708709716796875,-24.240890502929688,1,3.2210845947265625,0.5080844163894653,0.5170578956604004,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.0669403076171875,0.135833740234375,0.98846435546875,-3.598388671875,-0.4530487060546875,-25.03851318359375,0,0,0,0,3,-0.06671142578125,0.1227569580078125,0.9901885986328125,35.09263610839844,-0.096282958984375,-26.152191162109375,1,2.935882568359375,0.48751091957092285,0.515297532081604,,-0.0670928955078125,0.145172119140625,0.98712158203125,-31.277740478515625,-0.7082672119140625,-24.241806030273438,1,3.22125244140625,0.5083625316619873,0.5170367360115051,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.06884765625,0.1357421875,0.98834228515625,-2.23992919921875,-0.43634033203125,-25.080551147460938,0,0,0,0,14,-0.0679931640625,0.1244964599609375,0.9898834228515625,35.09211730957031,-0.0950164794921875,-26.157135009765625,1,2.9367828369140625,0.4877520501613617,0.5150028467178345,,-0.0695037841796875,0.14447021484375,0.987060546875,-31.281448364257812,-0.701873779296875,-24.243057250976562,1,3.208648681640625,0.5088622570037842,0.5169435739517212,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.06884765625,0.1357421875,0.98834228515625,-2.23992919921875,-0.43634033203125,-25.080551147460938,0,0,0,0,19,-0.0679931640625,0.1244964599609375,0.9898834228515625,35.09211730957031,-0.0950164794921875,-26.157135009765625,1,2.9367828369140625,0.4877520501613617,0.5150028467178345,,-0.0695037841796875,0.14447021484375,0.987060546875,-31.281448364257812,-0.701873779296875,-24.243057250976562,1,3.208648681640625,0.5088622570037842,0.5169435739517212,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.06903076171875,0.1345367431640625,0.988494873046875,-2.02960205078125,-0.427337646484375,-25.084747314453125,0,0,0,0,25,-0.0678253173828125,0.122894287109375,0.9900970458984375,35.09126281738281,-0.0858154296875,-26.152191162109375,1,2.9360198974609375,0.4877520501613617,0.5149335265159607,,-0.0699615478515625,0.143707275390625,0.9871368408203125,-31.282745361328125,-0.6964874267578125,-24.243560791015625,1,3.2132415771484375,0.508981466293335,0.5169064402580261,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.06903076171875,0.1345367431640625,0.988494873046875,-2.02960205078125,-0.427337646484375,-25.084747314453125,0,0,0,0,36,-0.0678253173828125,0.122894287109375,0.9900970458984375,35.09126281738281,-0.0858154296875,-26.152191162109375,1,2.9360198974609375,0.4877520501613617,0.5149335265159607,,-0.0699615478515625,0.143707275390625,0.9871368408203125,-31.282745361328125,-0.6964874267578125,-24.243560791015625,1,3.2132415771484375,0.508981466293335,0.5169064402580261,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.0704803466796875,0.137359619140625,0.988006591796875,-2.309173583984375,-0.4298553466796875,-25.0718994140625,0,0,0,0,47,-0.06707763671875,0.125579833984375,0.98980712890625,35.08741760253906,-0.0858154296875,-26.134735107421875,1,2.937744140625,0.4877520501613617,0.5143304467201233,,-0.0731048583984375,0.1464691162109375,0.9864959716796875,-31.289764404296875,-0.6964874267578125,-24.248260498046875,1,3.2302703857421875,0.5097313523292542,0.5165433287620544,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.0704803466796875,0.137359619140625,0.988006591796875,-2.309173583984375,-0.4298553466796875,-25.0718994140625,0,0,0,0,52,-0.06707763671875,0.125579833984375,0.98980712890625,35.08741760253906,-0.0858154296875,-26.134735107421875,1,2.937744140625,0.4877520501613617,0.5143304467201233,,-0.0731048583984375,0.1464691162109375,0.9864959716796875,-31.289764404296875,-0.6964874267578125,-24.248260498046875,1,3.2302703857421875,0.5097313523292542,0.5165433287620544,,,,2022-10-20 11:41:49 AM,EyeTrackingFollowData,,,EyeData
