Value.ElapsedTime,Value.Scenario,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
5316,,2022-10-20 11:36:07 AM,,PegboardData,,,RightControllerPosition,0.12630842626094818,-0.21844975650310516,0.20361833274364471
5399,,2022-10-20 11:36:07 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5399,,2022-10-20 11:36:07 AM,,PegboardData,,,RightControllerPosition,0.11296141147613525,-0.23967258632183075,0.19153863191604614
5483,,2022-10-20 11:36:07 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5483,,2022-10-20 11:36:07 AM,,PegboardData,,,RightControllerPosition,0.10240408778190613,-0.25003328919410706,0.19441507756710052
5567,,2022-10-20 11:36:07 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5567,,2022-10-20 11:36:07 AM,,PegboardData,,,RightControllerPosition,0.0939587652683258,-0.25994762778282166,0.20625638961791992
5650,,2022-10-20 11:36:07 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5650,,2022-10-20 11:36:07 AM,,PegboardData,,,RightControllerPosition,0.08952951431274414,-0.27478349208831787,0.22095519304275513
5734,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5734,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.08987466990947723,-0.2900010049343109,0.23256263136863708
5817,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5817,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.08535967022180557,-0.30102941393852234,0.2360164076089859
5901,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5901,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.08100505918264389,-0.30824902653694153,0.23875953257083893
5971,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
5971,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.08073246479034424,-0.3099072575569153,0.24130602180957794
6054,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6054,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.08063896745443344,-0.30993854999542236,0.2427617311477661
6138,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6138,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.0800134465098381,-0.309787392616272,0.2424251139163971
6221,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6221,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.0781853124499321,-0.3106793165206909,0.24200204014778137
6305,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6305,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.07633411139249802,-0.312917560338974,0.2422524392604828
6389,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6389,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.0757521465420723,-0.31427544355392456,0.2435232400894165
6472,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6472,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.074984610080719,-0.31539463996887207,0.24529540538787842
6555,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6555,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.07465970516204834,-0.3149961829185486,0.24589692056179047
6639,,2022-10-20 11:36:08 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6639,,2022-10-20 11:36:08 AM,,PegboardData,,,RightControllerPosition,0.07451055943965912,-0.3129585385322571,0.2457418441772461
6723,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6723,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.07598522305488586,-0.29769518971443176,0.24617472290992737
6806,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6806,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.07785207033157349,-0.266160786151886,0.2580491304397583
6890,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6890,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.07678549736738205,-0.23116061091423035,0.28438669443130493
6973,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
6973,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.07618807256221771,-0.2021341323852539,0.3234812021255493
7057,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7057,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.08030538260936737,-0.18273448944091797,0.3705081343650818
7140,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7140,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.08943653851747513,-0.17255166172981262,0.41895702481269836
7224,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7224,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.09536837041378021,-0.17015478014945984,0.4585503041744232
7308,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7308,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.09783577173948288,-0.17216821014881134,0.48927170038223267
7389,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7389,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.10653981566429138,-0.17694556713104248,0.5171966552734375
7472,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7472,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.11340127885341644,-0.17648771405220032,0.5337925553321838
7558,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7558,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.11568515002727509,-0.17403645813465118,0.543468177318573
7638,,2022-10-20 11:36:09 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7638,,2022-10-20 11:36:09 AM,,PegboardData,,,RightControllerPosition,0.11297186464071274,-0.17903563380241394,0.549678385257721
7724,,2022-10-20 11:36:10 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7724,,2022-10-20 11:36:10 AM,,PegboardData,,,RightControllerPosition,0.11221083253622055,-0.18641246855258942,0.5523651838302612
7805,,2022-10-20 11:36:10 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7805,,2022-10-20 11:36:10 AM,,PegboardData,,,RightControllerPosition,0.11539096385240555,-0.18733026087284088,0.549842357635498
7888,,2022-10-20 11:36:10 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7888,,2022-10-20 11:36:10 AM,,PegboardData,,,RightControllerPosition,0.11882971972227097,-0.18687355518341064,0.545264720916748
7972,,2022-10-20 11:36:10 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
7972,,2022-10-20 11:36:10 AM,,PegboardData,,,RightControllerPosition,0.11603772640228271,-0.17801573872566223,0.5244905352592468
8045,,2022-10-20 11:36:10 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
8045,,2022-10-20 11:36:10 AM,,PegboardData,,,RightControllerPosition,0.10799720138311386,-0.15928995609283447,0.4823589324951172
8141,,2022-10-20 11:36:10 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
8141,,2022-10-20 11:36:10 AM,,PegboardData,,,RightControllerPosition,0.10068252682685852,-0.15318244695663452,0.4029830992221832
8210,,2022-10-20 11:36:10 AM,,PegboardData,,,LeftControllerPosition,-0.9386447072029114,-0.499543696641922,-0.3315625488758087
