Value.CurrentRepetition,Value.Delay,Value.ElapsedTime,Value.Repetitions,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
,,14282,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166686296463013,0.7794278264045715,0.11096099764108658
,,14282,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.18085899949073792,1.1686917543411255,0.5305171608924866
,,14366,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096104979515076
,,14366,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.17839528620243073,1.1670838594436646,0.5308694839477539
,,14436,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096104979515076
,,14436,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.16943781077861786,1.1584622859954834,0.515376091003418
,,14520,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,14520,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.1505560725927353,1.1376911401748657,0.4839189350605011
,,14603,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,14603,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.13129834830760956,1.1192586421966553,0.43536919355392456
,,14687,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,14687,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.10574904084205627,1.1007311344146729,0.37445780634880066
,,14770,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,14770,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.06701193749904633,1.080328106880188,0.3098262548446655
,,14854,,2022-09-28 12:20:35 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,14854,,2022-09-28 12:20:35 PM,FingerNoseData,,,RightControllerPosition,0.037417102605104446,1.0731210708618164,0.2432093322277069
,,14937,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611988067627
,,14937,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.02606865204870701,1.0797150135040283,0.1884346455335617
,,15021,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,15021,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.021245388314127922,1.0802487134933472,0.15923164784908295
,,15104,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.11096121370792389
,,15104,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.02396588958799839,1.0801607370376587,0.14688104391098022
,,15188,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,15188,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.02942400798201561,1.0799516439437866,0.1471191644668579
,,15271,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611988067627
,,15271,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.038608256727457047,1.0806037187576294,0.17715458571910858
,,15355,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096105724573135
,,15355,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.053370099514722824,1.0830154418945312,0.22226962447166443
,,15438,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,15438,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.08150137215852737,1.102095127105713,0.2926236391067505
,,15522,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278264045715,0.11096113920211792
,,15522,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.12262242287397385,1.129443645477295,0.37230435013771057
,,15606,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,15606,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.16458584368228912,1.1471081972122192,0.4567842483520508
,,15689,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,15689,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.19247440993785858,1.157995581626892,0.4966594874858856
9,1601,15772,,2022-09-28 12:20:36 PM,,,,FingerNoseData,,,
,,15773,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096124351024628
,,15773,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.19087359309196472,1.1528124809265137,0.5203978419303894
,,15856,,2022-09-28 12:20:36 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096106469631195
,,15856,,2022-09-28 12:20:36 PM,FingerNoseData,,,RightControllerPosition,0.18379200994968414,1.1397066116333008,0.5372745394706726
,,15940,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,15940,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,0.18253102898597717,1.1329418420791626,0.5438799858093262
,,16023,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,16023,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,0.17501769959926605,1.1311590671539307,0.5315706133842468
,,16107,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096104979515076
,,16107,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,0.14728109538555145,1.1228710412979126,0.49873584508895874
,,16190,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096114665269852
,,16190,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,0.11272703856229782,1.1143983602523804,0.458504319190979
,,16274,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,16274,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,0.06502419710159302,1.1107629537582397,0.4171213209629059
,,16357,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096122115850449
,,16357,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,0.015276867896318436,1.1250241994857788,0.3674793839454651
,,16441,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166686296463013,0.7794278860092163,0.11096096783876419
,,16441,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,-0.030664004385471344,1.1347929239273071,0.3090587556362152
,,16524,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,16524,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,-0.06416134536266327,1.146433711051941,0.26248466968536377
,,16593,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,16593,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,-0.09433506429195404,1.1735516786575317,0.2609013319015503
,,16677,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,16677,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,-0.13906513154506683,1.2212101221084595,0.2882007956504822
,,16760,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,16760,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,-0.16859197616577148,1.2499009370803833,0.3059636652469635
,,16844,,2022-09-28 12:20:37 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,16844,,2022-09-28 12:20:37 PM,FingerNoseData,,,RightControllerPosition,-0.16956117749214172,1.24093759059906,0.28917187452316284
,,16927,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,16927,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.14809368550777435,1.1773618459701538,0.22719641029834747
,,17011,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,17011,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.12087883800268173,1.1200919151306152,0.17249612510204315
,,17094,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,17094,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.11301252990961075,1.1035443544387817,0.1596984565258026
,,17178,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,17178,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.1086834967136383,1.1005268096923828,0.1535636931657791
,,17261,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,17261,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.10863196849822998,1.105971097946167,0.16212517023086548
,,17345,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794277667999268,0.11096116155385971
,,17345,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.11000897735357285,1.1051756143569946,0.17095647752285004
,,17428,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,17428,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.12126379460096359,1.1213051080703735,0.19811078906059265
,,17512,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096124351024628
,,17512,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.14357800781726837,1.1651020050048828,0.2653450071811676
,,17596,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,17596,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.1644386202096939,1.220387578010559,0.3351050317287445
,,17679,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096125096082687
,,17679,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.1852933019399643,1.274010419845581,0.40091124176979065
,,17762,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,17762,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.2050894796848297,1.307927131652832,0.46529391407966614
,,17846,,2022-09-28 12:20:38 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096110939979553
,,17846,,2022-09-28 12:20:38 PM,FingerNoseData,,,RightControllerPosition,-0.2140340656042099,1.3275420665740967,0.48602402210235596
,,17930,,2022-09-28 12:20:39 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,17930,,2022-09-28 12:20:39 PM,FingerNoseData,,,RightControllerPosition,-0.22025485336780548,1.3431342840194702,0.4998861849308014
,,18014,10,2022-09-28 12:20:39 PM,,true,d39818f3-fae5-4345-b128-d72d47e8efe0,FingerNoseConfig,,,
,,0,10,2022-09-28 12:20:45 PM,,false,d39818f3-fae5-4345-b128-d72d47e8efe0,FingerNoseConfig,,,
,,0,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096125096082687
,,0,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.0572330541908741,0.7039740681648254,0.24918709695339203
,,83,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,83,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.056285664439201355,0.7046957015991211,0.24919268488883972
,,167,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,167,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.05440295860171318,0.7061901688575745,0.24802736937999725
,,250,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,250,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.051176294684410095,0.7067585587501526,0.248416006565094
,,334,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,334,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.04901110753417015,0.7075623869895935,0.24823571741580963
,,404,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,404,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.048753928393125534,0.7096420526504517,0.24629917740821838
,,488,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,488,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.0504763089120388,0.7094656229019165,0.2438138872385025
,,572,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,572,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.049027133733034134,0.7132792472839355,0.24270223081111908
,,655,,2022-09-28 12:20:45 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113175153732
,,655,,2022-09-28 12:20:45 PM,FingerNoseData,,,RightControllerPosition,-0.04513934627175331,0.717585563659668,0.24329440295696259
,,739,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280648231506,0.1109611764550209
,,739,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.04248466342687607,0.7315390110015869,0.24099786579608917
,,822,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096105724573135
,,822,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.037950299680233,0.7600308656692505,0.2378058284521103
,,906,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,906,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.028053663671016693,0.8056822419166565,0.2413010448217392
,,989,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166686296463013,0.7794278860092163,0.11096084117889404
,,989,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.02348550595343113,0.8692192435264587,0.2556164562702179
,,1073,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,1073,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.028906235471367836,0.9570708274841309,0.2871718108654022
,,1157,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,1157,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.056395936757326126,1.0424304008483887,0.3323989510536194
,,1240,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280648231506,0.11096102744340897
,,1240,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.08989107608795166,1.0882431268692017,0.3959593176841736
,,1324,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,1324,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.10386534780263901,1.1039565801620483,0.4536166787147522
,,1408,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,1408,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.11196066439151764,1.1168718338012695,0.4679713249206543
,,1491,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.11096121370792389
,,1491,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.12070495635271072,1.1290383338928223,0.48083314299583435
1,1547,1547,,2022-09-28 12:20:46 PM,,,,FingerNoseData,,,
,,1575,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,1575,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.13098973035812378,1.1358433961868286,0.4922385811805725
,,1659,,2022-09-28 12:20:46 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,1659,,2022-09-28 12:20:46 PM,FingerNoseData,,,RightControllerPosition,-0.1309930831193924,1.1474556922912598,0.5016039609909058
,,1742,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,1742,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.1295158416032791,1.14625883102417,0.5130742788314819
,,1826,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,1826,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.12358079850673676,1.1493310928344727,0.49686920642852783
,,1910,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794279456138611,0.11096113920211792
,,1910,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.11638446152210236,1.1410298347473145,0.42394760251045227
,,1993,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,1993,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.10335130244493484,1.1035873889923096,0.31843486428260803
,,2077,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096124351024628
,,2077,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.08165600150823593,1.0730359554290771,0.24526427686214447
,,2147,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,2147,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.06536536663770676,1.0610138177871704,0.20369172096252441
,,2231,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096104979515076
,,2231,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.05408714711666107,1.0626983642578125,0.1777699738740921
,,2314,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,2314,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.04852087050676346,1.0661675930023193,0.1525871604681015
,,2398,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,2398,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.04746975377202034,1.071994662284851,0.1533716470003128
,,2482,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,2482,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.054112114012241364,1.0996030569076538,0.20486430823802948
,,2565,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,2565,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.07818365842103958,1.14701247215271,0.3012564182281494
,,2649,,2022-09-28 12:20:47 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794278860092163,0.11096110939979553
,,2649,,2022-09-28 12:20:47 PM,FingerNoseData,,,RightControllerPosition,-0.10786820203065872,1.1877485513687134,0.40061813592910767
,,2732,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,2732,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.12861117720603943,1.2219631671905518,0.4692062735557556
,,2816,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096121370792389
,,2816,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.14851151406764984,1.247748613357544,0.5011396408081055
2,1282,2829,,2022-09-28 12:20:48 PM,,,,FingerNoseData,,,
,,2900,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.1109611839056015
,,2900,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.16166794300079346,1.2728102207183838,0.5181969404220581
,,2983,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096123605966568
,,2983,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.16784469783306122,1.281306266784668,0.5296550989151001
,,3066,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096123605966568
,,3066,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.16515780985355377,1.2737308740615845,0.5205078125
,,3150,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,3150,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.15513455867767334,1.2510628700256348,0.4824564456939697
,,3234,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,3234,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.13825112581253052,1.2084611654281616,0.41426336765289307
,,3317,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096122115850449
,,3317,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.1142430454492569,1.1538212299346924,0.3216298222541809
,,3401,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611764550209
,,3401,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.08894285559654236,1.1139683723449707,0.2509249746799469
,,3484,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685700416565,0.7794280052185059,0.11096113175153732
,,3484,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.07558255642652512,1.0993402004241943,0.21224874258041382
,,3568,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,3568,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.07087580114603043,1.0918567180633545,0.18243354558944702
,,3652,,2022-09-28 12:20:48 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611913561821
,,3652,,2022-09-28 12:20:48 PM,FingerNoseData,,,RightControllerPosition,-0.06291104853153229,1.0966284275054932,0.1668800413608551
,,3735,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,3735,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.06746596097946167,1.1074774265289307,0.19090135395526886
,,3819,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096123605966568
,,3819,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.09494172781705856,1.160669207572937,0.2708461582660675
,,3902,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
,,3902,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.12825381755828857,1.2314203977584839,0.37079545855522156
,,3986,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.1109611764550209
,,3986,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.15342287719249725,1.278502345085144,0.4471975862979889
,,4070,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122860908508
,,4070,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.1663716435432434,1.3095362186431885,0.4874494969844818
,,4138,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794278860092163,0.11096123605966568
,,4138,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.1757364720106125,1.3232531547546387,0.5078917145729065
3,1337,4166,,2022-09-28 12:20:49 PM,,,,FingerNoseData,,,
,,4222,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794280052185059,0.11096122115850449
,,4222,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.17798370122909546,1.3321484327316284,0.5242483019828796
,,4306,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.11096122115850449
,,4306,,2022-09-28 12:20:49 PM,FingerNoseData,,,RightControllerPosition,-0.17725011706352234,1.3208640813827515,0.5264673233032227
,,4389,,2022-09-28 12:20:49 PM,FingerNoseData,,,LeftControllerPosition,-0.8166685104370117,0.7794279456138611,0.1109611839056015
