Value.ElapsedTime,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Delay,Value.CurrentRepetition
1335,,,2022-10-11 11:37:38 AM,FingerNoseData,,,RightControllerPosition,-0.03692007064819336,0.6224523782730103,0.29836568236351013,,
1419,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1419,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.033701296895742416,0.6307313442230225,0.3040412664413452,,
1502,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1502,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.029330624267458916,0.642680823802948,0.31154489517211914,,
1586,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1586,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.024553274735808372,0.6617789268493652,0.32979705929756165,,
1669,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1669,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.022872939705848694,0.6980838179588318,0.36393454670906067,,
1753,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1753,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.021071165800094604,0.7634827494621277,0.41009387373924255,,
1837,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1837,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.018868200480937958,0.8517585396766663,0.44417500495910645,,
1920,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1920,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.02591158077120781,0.9429181814193726,0.4529055058956146,,
1991,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
1991,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.03608045354485512,1.0072898864746094,0.4502049386501312,,
2074,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2074,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.04971737787127495,1.0629303455352783,0.45277804136276245,,
2158,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2158,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.06858853995800018,1.0952483415603638,0.4652431309223175,,
2241,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2241,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.08712676912546158,1.1178600788116455,0.47445353865623474,,
2325,,,2022-10-11 11:37:39 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2325,,,2022-10-11 11:37:39 AM,FingerNoseData,,,RightControllerPosition,-0.0963498204946518,1.1399073600769043,0.4777485430240631,,
2408,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2408,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.09612355381250381,1.1564456224441528,0.48085635900497437,,
2492,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2492,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.09896285831928253,1.154732346534729,0.48594775795936584,,
2576,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2576,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.1177733838558197,1.1395238637924194,0.48034152388572693,,
2659,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2659,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.13404859602451324,1.1256086826324463,0.4703075587749481,,
2742,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2742,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.14422352612018585,1.1202640533447266,0.466674268245697,,
2826,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2826,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.15124323964118958,1.1248421669006348,0.45727506279945374,,
2909,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2909,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.1531032770872116,1.1328647136688232,0.4437653124332428,,
2993,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
2993,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.14837583899497986,1.1397960186004639,0.4379810690879822,,
3077,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3077,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.14630521833896637,1.1391136646270752,0.4455990493297577,,
3160,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3160,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.1433287411928177,1.1381441354751587,0.45234957337379456,,
3244,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3244,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.137516051530838,1.139853835105896,0.460681289434433,,
3327,,,2022-10-11 11:37:40 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3327,,,2022-10-11 11:37:40 AM,FingerNoseData,,,RightControllerPosition,-0.13727600872516632,1.137722373008728,0.46664899587631226,,
3411,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3411,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.14022383093833923,1.132124423980713,0.4779934585094452,,
3494,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3494,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.13963435590267181,1.1300386190414429,0.4881099760532379,,
3578,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3578,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.13870182633399963,1.130795955657959,0.49566778540611267,,
3661,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3661,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.1387534886598587,1.1322824954986572,0.4984491467475891,,
3745,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3745,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.1408885270357132,1.1343237161636353,0.4964470863342285,,
3828,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3828,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.1460798978805542,1.1349767446517944,0.4942030906677246,,
3912,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3912,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.14852185547351837,1.135538101196289,0.4961356222629547,,
3995,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
3995,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.15033946931362152,1.1307425498962402,0.500812828540802,,
4079,,,2022-10-11 11:37:41 AM,,,,FingerNoseData,,,,4079,1
4080,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4080,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.14571891725063324,1.1256132125854492,0.5094928741455078,,
4148,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4148,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.1401810497045517,1.1229039430618286,0.5127583146095276,,
4231,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4231,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.13704286515712738,1.1213299036026,0.5115867853164673,,
4315,,,2022-10-11 11:37:41 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4315,,,2022-10-11 11:37:41 AM,FingerNoseData,,,RightControllerPosition,-0.13780245184898376,1.1202062368392944,0.5102062225341797,,
4398,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4398,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.1383259892463684,1.1197329759597778,0.5077978372573853,,
4482,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4482,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.1397693008184433,1.1154240369796753,0.5066044330596924,,
4565,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4565,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.1419040560722351,1.1094202995300293,0.5080463886260986,,
4649,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4649,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.1413523405790329,1.1068322658538818,0.5048151612281799,,
4732,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4732,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.13440059125423431,1.1124610900878906,0.4745193123817444,,
4816,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4816,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.11147389560937881,1.1172447204589844,0.3999404013156891,,
4900,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4900,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.08048950135707855,1.1012275218963623,0.32372280955314636,,
4983,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
4983,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.05790558457374573,1.0757207870483398,0.26828733086586,,
5067,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5067,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.04526062682271004,1.0508880615234375,0.2388416975736618,,
5150,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5150,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.03435530140995979,1.0401523113250732,0.22289936244487762,,
5234,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5234,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.023839307948946953,1.0430669784545898,0.20085656642913818,,
5317,,,2022-10-11 11:37:42 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5317,,,2022-10-11 11:37:42 AM,FingerNoseData,,,RightControllerPosition,-0.012065339833498001,1.057688593864441,0.18940815329551697,,
5401,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5401,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.0039444067515432835,1.06641685962677,0.18118120729923248,,
5484,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5484,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.004150567576289177,1.0633405447006226,0.1687299609184265,,
5568,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5568,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.00828877929598093,1.048448085784912,0.1517626792192459,,
5651,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5651,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,0.002421838929876685,1.0435009002685547,0.13840578496456146,,
5735,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5735,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,0.012768520973622799,1.0482215881347656,0.13606509566307068,,
5818,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5818,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,0.01301356591284275,1.05280339717865,0.14374707639217377,,
5902,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5902,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,0.0022711113560944796,1.0543335676193237,0.16124096512794495,,
5985,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
5985,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.011859316378831863,1.055073618888855,0.17873559892177582,,
6069,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6069,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.026788389310240746,1.0673003196716309,0.20907577872276306,,
6153,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6153,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.044905468821525574,1.0936177968978882,0.25758758187294006,,
6236,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6236,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.056473493576049805,1.1124347448349,0.3089744448661804,,
6319,,,2022-10-11 11:37:43 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6319,,,2022-10-11 11:37:43 AM,FingerNoseData,,,RightControllerPosition,-0.04446743428707123,1.1414068937301636,0.33494406938552856,,
6390,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6390,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,-0.030733542516827583,1.1696956157684326,0.3598284423351288,,
6473,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6473,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,-0.009987672790884972,1.201529860496521,0.4080352783203125,,
6557,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6557,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.01615418866276741,1.224115252494812,0.44698578119277954,,
6641,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6641,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.030819876119494438,1.2354838848114014,0.4686499834060669,,
6724,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6724,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.032436639070510864,1.2391101121902466,0.48996806144714355,,
6808,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6808,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.02988884039223194,1.2340816259384155,0.5132162570953369,,
6891,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6891,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.024986090138554573,1.2299803495407104,0.5220775604248047,,
6960,,,2022-10-11 11:37:44 AM,,,,FingerNoseData,,,,2881,2
6975,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
6975,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.020536938682198524,1.2356054782867432,0.5224928259849548,,
7058,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7058,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.017047015950083733,1.2469133138656616,0.5209763646125793,,
7142,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7142,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.017435355111956596,1.2494621276855469,0.5282309055328369,,
7226,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7226,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.021662453189492226,1.2442905902862549,0.5328343510627747,,
7309,,,2022-10-11 11:37:44 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7309,,,2022-10-11 11:37:44 AM,FingerNoseData,,,RightControllerPosition,0.028385117650032043,1.2408863306045532,0.5256103277206421,,
7392,,,2022-10-11 11:37:45 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7392,,,2022-10-11 11:37:45 AM,FingerNoseData,,,RightControllerPosition,0.027571674436330795,1.2439380884170532,0.4905349314212799,,
7476,,,2022-10-11 11:37:45 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7476,,,2022-10-11 11:37:45 AM,FingerNoseData,,,RightControllerPosition,0.017447717487812042,1.2324482202529907,0.4113055467605591,,
7559,,,2022-10-11 11:37:45 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7559,,,2022-10-11 11:37:45 AM,FingerNoseData,,,RightControllerPosition,0.014818101190030575,1.188011646270752,0.31025367975234985,,
7643,,,2022-10-11 11:37:45 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
7643,,,2022-10-11 11:37:45 AM,FingerNoseData,,,RightControllerPosition,0.033066026866436005,1.137531042098999,0.23854011297225952,,
7726,,,2022-10-11 11:37:45 AM,FingerNoseData,,,LeftControllerPosition,-1.4053819179534912,0.7537956833839417,-0.5415107011795044,,
