Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.Repetitions,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.TargetSpeed,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,,2022-10-11 11:49:03 AM,,,32f39376-b684-4ef7-bc72-0bcaa61bee5c,ApplicationStart
,,,,,,,,,,,,0,,,,,,,,,,,10,,,,,,,,,,,,1,1,2022-10-11 11:49:19 AM,,false,32f39376-b684-4ef7-bc72-0bcaa61bee5c,EyeTrackingFollowConfig
0,false,0.1230010986328125,0.108917236328125,0.9864044189453125,-3.9526519775390625,2.8351593017578125,-22.547607421875,0,0,0,0,0,0.1180419921875,0.1040802001953125,0.9875335693359375,32.31098937988281,3.4477386474609375,-23.080398559570312,1,2.9450836181640625,0.5005785226821899,0.37835654616355896,,0.1263427734375,0.1121826171875,0.9856109619140625,-28.386383056640625,2.4224090576171875,-22.188629150390625,1,2.96484375,0.4288870692253113,0.4032496511936188,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
0,false,0.1230010986328125,0.108917236328125,0.9864044189453125,-3.9526519775390625,2.8351593017578125,-22.547607421875,0,0,0,0,4,0.1180419921875,0.1040802001953125,0.9875335693359375,32.31098937988281,3.4477386474609375,-23.080398559570312,1,2.9450836181640625,0.5005785226821899,0.37835654616355896,,0.1263427734375,0.1121826171875,0.9856109619140625,-28.386383056640625,2.4224090576171875,-22.188629150390625,1,2.96484375,0.4288870692253113,0.4032496511936188,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
0,false,0.1231536865234375,0.1075592041015625,0.9865264892578125,11.400482177734375,3.09564208984375,-22.78704833984375,0,0,0,0,14,0.1204986572265625,0.10504150390625,0.9871368408203125,32.32550048828125,3.4496307373046875,-23.101699829101562,1,2.973175048828125,0.49969273805618286,0.37835654616355896,,0.1282196044921875,0.11236572265625,0.9853515625,-28.395736694335938,2.4224090576171875,-22.188629150390625,1,2.97576904296875,0.42889919877052307,0.4032496511936188,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
0,false,0.1231536865234375,0.1075592041015625,0.9865264892578125,11.400482177734375,3.09564208984375,-22.78704833984375,0,0,0,0,20,0.1204986572265625,0.10504150390625,0.9871368408203125,32.32550048828125,3.4496307373046875,-23.101699829101562,1,2.973175048828125,0.49969273805618286,0.37835654616355896,,0.1282196044921875,0.11236572265625,0.9853515625,-28.395736694335938,2.4224090576171875,-22.188629150390625,1,2.97576904296875,0.42889919877052307,0.4032496511936188,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
0,false,0.1249237060546875,0.106597900390625,0.986419677734375,9.3350830078125,3.0608978271484375,-22.756179809570312,0,0,0,0,26,0.122406005859375,0.1041259765625,0.98699951171875,32.32701110839844,3.4477386474609375,-23.101699829101562,1,2.9666900634765625,0.499345600605011,0.3785485029220581,,0.129058837890625,0.1106719970703125,0.9854278564453125,-28.402816772460938,2.425933837890625,-22.189056396484375,1,2.975189208984375,0.42899268865585327,0.4034006595611572,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
0,false,0.1249237060546875,0.106597900390625,0.986419677734375,9.3350830078125,3.0608978271484375,-22.756179809570312,0,0,0,0,31,0.122406005859375,0.1041259765625,0.98699951171875,32.32701110839844,3.4477386474609375,-23.101699829101562,1,2.9666900634765625,0.499345600605011,0.3785485029220581,,0.129058837890625,0.1106719970703125,0.9854278564453125,-28.402816772460938,2.425933837890625,-22.189056396484375,1,2.975189208984375,0.42899268865585327,0.4034006595611572,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
0,false,0.123504638671875,0.105499267578125,0.9867095947265625,4.37506103515625,2.97705078125,-22.691055297851562,0,0,0,0,42,0.119903564453125,0.103546142578125,0.98736572265625,32.34181213378906,3.4463348388671875,-23.107711791992188,1,2.96600341796875,0.49927130341529846,0.3787132203578949,,0.1277313232421875,0.1077880859375,0.985931396484375,-28.40814208984375,2.42694091796875,-22.202651977539062,1,2.9772186279296875,0.42937254905700684,0.40391021966934204,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
0,false,0.122802734375,0.105682373046875,0.986785888671875,2.3986053466796875,2.9431610107421875,-22.664230346679688,0,0,0,0,54,0.1181640625,0.103546142578125,0.9875640869140625,32.3516845703125,3.4455108642578125,-23.10687255859375,1,2.9767608642578125,0.49921971559524536,0.37874823808670044,,0.1275634765625,0.107879638671875,0.985931396484375,-28.410934448242188,2.4264373779296875,-22.20892333984375,1,2.9787139892578125,0.4294853210449219,0.4039604067802429,,,,2022-10-11 11:49:19 AM,EyeTrackingFollowData,,,EyeData
