Value.ElapsedTime,Value.Scenario,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
,"[""RhythmScene"",""RhythmScene"",""RhythmScene"",""RhythmScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""FingerFollowScene"",""EyeContrastScene"",""EyeContrastScene"",""EyeContrastScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""SpeechPerceptionScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""FingerNoseScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""EverydayTaskScene"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""PegboardSphereScene_AutoHand"",""VibrationScene"",""VibrationScene"",""VibrationScene""]",2022-10-20 9:48:32 AM,,,,8971de99-20cc-42e0-947e-dab5a4c038f7,ApplicationStart,,,
0,,2022-10-20 10:03:16 AM,false,,false,8971de99-20cc-42e0-947e-dab5a4c038f7,PegboardConfig,,,
0,,2022-10-20 10:03:16 AM,,PegboardData,,,LeftControllerPosition,-1.4237912893295288,-0.4563288390636444,0.3886382281780243
0,,2022-10-20 10:03:16 AM,,PegboardData,,,RightControllerPosition,-0.02160148322582245,-0.513617753982544,0.1972590684890747
70,,2022-10-20 10:03:17 AM,,PegboardData,,,LeftControllerPosition,-1.4237912893295288,-0.4563288390636444,0.3886382281780243
70,,2022-10-20 10:03:17 AM,,PegboardData,,,RightControllerPosition,-0.0206728707998991,-0.5136890411376953,0.19798755645751953
152,,2022-10-20 10:03:17 AM,,PegboardData,,,LeftControllerPosition,-1.4237912893295288,-0.4563288390636444,0.3886382281780243
152,,2022-10-20 10:03:17 AM,,PegboardData,,,RightControllerPosition,-0.021003011614084244,-0.51324063539505,0.1973472237586975
235,,2022-10-20 10:03:17 AM,,PegboardData,,,LeftControllerPosition,-1.4237912893295288,-0.4563288390636444,0.3886382281780243
235,,2022-10-20 10:03:17 AM,,PegboardData,,,RightControllerPosition,-0.021030468866229057,-0.5131039619445801,0.19721268117427826
