Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized_x,Value.CombinedEyesGazeDirectionNormalized_y,Value.CombinedEyesGazeDirectionNormalized_z,Value.CombinedEyesGazeOrigin_x,Value.CombinedEyesGazeOrigin_y,Value.CombinedEyesGazeOrigin_z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea_x,Value.CombinedEyesPupilPositionInSensorArea_y,Value.ElapsedTime,Value.LeftEyeGazeDirectionNormalized_x,Value.LeftEyeGazeDirectionNormalized_y,Value.LeftEyeGazeDirectionNormalized_z,Value.LeftEyeGazeOrigin_x,Value.LeftEyeGazeOrigin_y,Value.LeftEyeGazeOrigin_z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea_x,Value.LeftEyePupilPositionInSensorArea_y,Value.Repetitions,Value.RightEyeGazeDirectionNormalized_x,Value.RightEyeGazeDirectionNormalized_y,Value.RightEyeGazeDirectionNormalized_z,Value.RightEyeGazeOrigin_x,Value.RightEyeGazeOrigin_y,Value.RightEyeGazeOrigin_z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea_x,Value.RightEyePupilPositionInSensorArea_y,Value.Scenario,Value.TargetSize,Value.TargetSpeed,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFollowScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingFixationScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene"",""EyeTrackingMultipleScene""]",,,2022-10-20 10:10:25 AM,,,892885a4-887b-498e-985f-b9716bc2f627,ApplicationStart
,,,,,,,,,,,,0,,,,,,,,,,,10,,,,,,,,,,,,1,1,2022-10-20 10:10:46 AM,,false,892885a4-887b-498e-985f-b9716bc2f627,EyeTrackingFollowConfig
0,false,-0.134185791015625,0.058013916015625,0.9892425537109375,-27.58465576171875,0.4608306884765625,-26.545303344726562,0,0,0,0,0,-0.127685546875,0.089599609375,0.9877471923828125,30.023223876953125,4.27276611328125,-28.595260620117188,0.9236311912536621,3.6882171630859375,0.5822374224662781,0.40650054812431335,,-0.1342315673828125,0.05780029296875,0.9892578125,-27.981796264648438,0.4345550537109375,-26.531173706054688,0.9434652328491211,3.7034149169921875,0.48894673585891724,0.5188765525817871,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.1341705322265625,0.06353759765625,0.9889068603515625,-23.363296508789062,0.7414398193359375,-26.703811645507812,0,0,0,0,5,-0.1232757568359375,0.085174560546875,0.98870849609375,30.051025390625,4.2945404052734375,-28.670730590820312,0.9327593445777893,3.7010345458984375,0.5806809663772583,0.4070264399051666,,-0.1351165771484375,0.0616607666015625,0.9889068603515625,-27.977783203125,0.4344940185546875,-26.533889770507812,0.9407209753990173,3.6806793212890625,0.48892706632614136,0.5183178186416626,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.1341705322265625,0.06353759765625,0.9889068603515625,-23.363296508789062,0.7414398193359375,-26.703811645507812,0,0,0,0,14,-0.1232757568359375,0.085174560546875,0.98870849609375,30.051025390625,4.2945404052734375,-28.670730590820312,0.9327593445777893,3.7010345458984375,0.5806809663772583,0.4070264399051666,,-0.1351165771484375,0.0616607666015625,0.9889068603515625,-27.977783203125,0.4344940185546875,-26.533889770507812,0.9407209753990173,3.6806793212890625,0.48892706632614136,0.5183178186416626,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.1270294189453125,0.06939697265625,0.9894561767578125,-12.486602783203125,1.46527099609375,-27.108871459960938,0,0,0,0,25,-0.1134185791015625,0.091094970703125,0.989349365234375,30.062332153320312,4.29705810546875,-28.692626953125,0.9325236678123474,3.746734619140625,0.5788201093673706,0.40628403425216675,,-0.1319580078125,0.0614776611328125,0.9893341064453125,-27.96966552734375,0.4348297119140625,-26.532546997070312,0.9332214593887329,3.6210784912109375,0.4881909191608429,0.5182167291641235,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.1270294189453125,0.06939697265625,0.9894561767578125,-12.486602783203125,1.46527099609375,-27.108871459960938,0,0,0,0,30,-0.1134185791015625,0.091094970703125,0.989349365234375,30.062332153320312,4.29705810546875,-28.692626953125,0.9325236678123474,3.746734619140625,0.5788201093673706,0.40628403425216675,,-0.1319580078125,0.0614776611328125,0.9893341064453125,-27.96966552734375,0.4348297119140625,-26.532546997070312,0.9332214593887329,3.6210784912109375,0.4881909191608429,0.5182167291641235,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.12493896484375,0.066253662109375,0.9899444580078125,-20.60247802734375,0.912139892578125,-26.7537841796875,0,0,0,0,37,-0.1094818115234375,0.097015380859375,0.989227294921875,30.09869384765625,4.195343017578125,-28.285171508789062,0.9325236678123474,3.6695709228515625,0.5768358707427979,0.4054300785064697,,-0.1271820068359375,0.0617828369140625,0.9899444580078125,-27.959732055664062,0.4357147216796875,-26.531570434570312,0.9332214593887329,3.594879150390625,0.48717039823532104,0.5180662274360657,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.12493896484375,0.066253662109375,0.9899444580078125,-20.60247802734375,0.912139892578125,-26.7537841796875,0,0,0,0,48,-0.1094818115234375,0.097015380859375,0.989227294921875,30.09869384765625,4.195343017578125,-28.285171508789062,0.9325236678123474,3.6695709228515625,0.5768358707427979,0.4054300785064697,,-0.1271820068359375,0.0617828369140625,0.9899444580078125,-27.959732055664062,0.4357147216796875,-26.531570434570312,0.9332214593887329,3.594879150390625,0.48717039823532104,0.5180662274360657,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.12591552734375,0.0647430419921875,0.9899139404296875,-23.903488159179688,0.706268310546875,-26.674667358398438,0,0,0,0,59,-0.1138916015625,0.0960693359375,0.98883056640625,30.143829345703125,4.2955474853515625,-28.606948852539062,0.9425426125526428,3.630126953125,0.5762131810188293,0.4047864079475403,,-0.126800537109375,0.0623931884765625,0.989959716796875,-27.9488525390625,0.4376220703125,-26.530029296875,0.9321238398551941,3.5763702392578125,0.4867466688156128,0.517869770526886,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.12591552734375,0.0647430419921875,0.9899139404296875,-23.903488159179688,0.706268310546875,-26.674667358398438,0,0,0,0,64,-0.1138916015625,0.0960693359375,0.98883056640625,30.143829345703125,4.2955474853515625,-28.606948852539062,0.9425426125526428,3.630126953125,0.5762131810188293,0.4047864079475403,,-0.126800537109375,0.0623931884765625,0.989959716796875,-27.9488525390625,0.4376220703125,-26.530029296875,0.9321238398551941,3.5763702392578125,0.4867466688156128,0.517869770526886,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.115692138671875,0.057891845703125,0.9915924072265625,-26.170989990234375,0.565032958984375,-26.576187133789062,0,0,0,0,70,-0.11041259765625,0.088165283203125,0.989959716796875,30.181716918945312,4.4057159423828125,-28.965423583984375,0.9465731978416443,3.5459442138671875,0.5747196674346924,0.4050483703613281,,-0.1158599853515625,0.056976318359375,0.9916229248046875,-27.878936767578125,0.4486236572265625,-26.5037841796875,0.9305666089057922,3.44097900390625,0.4828130304813385,0.51778244972229,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.115692138671875,0.057891845703125,0.9915924072265625,-26.170989990234375,0.565032958984375,-26.576187133789062,0,0,0,0,81,-0.11041259765625,0.088165283203125,0.989959716796875,30.181716918945312,4.4057159423828125,-28.965423583984375,0.9465731978416443,3.5459442138671875,0.5747196674346924,0.4050483703613281,,-0.1158599853515625,0.056976318359375,0.9916229248046875,-27.878936767578125,0.4486236572265625,-26.5037841796875,0.9305666089057922,3.44097900390625,0.4828130304813385,0.51778244972229,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.11163330078125,0.070404052734375,0.991241455078125,-27.544784545898438,0.481414794921875,-26.524063110351562,0,0,0,0,92,-0.106353759765625,0.0877227783203125,0.990447998046875,30.206375122070312,4.4254302978515625,-28.986648559570312,0.9293273687362671,3.4884796142578125,0.5733563303947449,0.4045480489730835,,-0.111663818359375,0.0703125,0.991241455078125,-27.859466552734375,0.4599151611328125,-26.510635375976562,0.9278778433799744,3.465301513671875,0.481552392244339,0.515577495098114,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.11163330078125,0.070404052734375,0.991241455078125,-27.544784545898438,0.481414794921875,-26.524063110351562,0,0,0,0,97,-0.106353759765625,0.0877227783203125,0.990447998046875,30.206375122070312,4.4254302978515625,-28.986648559570312,0.9293273687362671,3.4884796142578125,0.5733563303947449,0.4045480489730835,,-0.111663818359375,0.0703125,0.991241455078125,-27.859466552734375,0.4599151611328125,-26.510635375976562,0.9278778433799744,3.465301513671875,0.481552392244339,0.515577495098114,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.109588623046875,0.0688629150390625,0.9915771484375,-27.72540283203125,0.470367431640625,-26.513137817382812,0,0,0,0,103,-0.100677490234375,0.09149169921875,0.990692138671875,30.23919677734375,4.3763275146484375,-28.826995849609375,0.9398059844970703,3.37939453125,0.5714133977890015,0.4042152464389801,,-0.1096038818359375,0.068817138671875,0.9915771484375,-27.849945068359375,0.46197509765625,-26.508163452148438,0.939031183719635,3.464263916015625,0.48094186186790466,0.5156869292259216,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
0,false,-0.1051483154296875,0.066436767578125,0.9922332763671875,-26.270339965820312,0.566162109375,-26.565231323242188,0,0,0,0,114,-0.092041015625,0.0943450927734375,0.99127197265625,30.277572631835938,4.3247833251953125,-28.695541381835938,0.9325835108757019,3.3856964111328125,0.5687558650970459,0.40443748235702515,,-0.1055145263671875,0.0656585693359375,0.9922332763671875,-27.837799072265625,0.46197509765625,-26.506179809570312,0.9257223606109619,3.4604949951171875,0.47995316982269287,0.5160873532295227,,,,2022-10-20 10:10:46 AM,EyeTrackingFollowData,,,EyeData
